id,name,active,notes
866911000000101,Eosinophilic bronchitis ,n,via Query Table
579421000000102,Other respiratory tuberculosis (disorder),n,via Query Table
526101000000108,Liver disease due to cystic fibrosis (disorder),n,via Query Table
685151000000101,Other aspiration pneumonia as a complication of care (disorder),n,via Query Table
429381000000103,[X]Other viral pneumonia (disorder),n,via Query Table
789761000000107,Chronic obstructive pulmonary disease medication optimisation ,n,via Query Table
250521000000103,Health education - chronic obstructive pulmonary disease ,n,via Query Table
554071000000106,Isolated tracheal or bronchial tuberculosis NOS (disorder),n,via Query Table
31886003,Bronchiolitis fibrosa obliterans (disorder),n,via Query Table
84234002,Equine allergic pneumonitis (disorder),n,via Query Table
397991000000107,[X]Other interstitial pulmonary diseases with fibrosis (disorder),n,via Query Table
807851000000108,Pulmonary fibrosis,n,via Query Table
233723008,Bronchiolitis obliterans with usual interstitial pneumonitis (disorder),n,via Query Table
312403005,Legionnaire's disease (disorder),n,via Query Table
526111000000105,Fibrosing colonopathy (disorder),n,via Query Table
670641000000109,Chemical respiratory disease NOS (disorder),n,via Query Table
1033141000000103,Pneumonia due to Gram negative bacteria ,n,via Query Table
339601000000108,Recurrent pulmonary embolism (disorder),n,via Query Table
375921000000108,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration ,n,via Query Table
948111000000104,Telehealth chronic obstructive pulmonary disease monitoring (regime/therapy),n,via Query Table
604421000000104,Cystic fibrosis NOS (disorder),n,via Query Table
944971000000100,Asthma-chronic obstructive pulmonary disease overlap syndrome ,n,via Query Table
526211000000102,Complication of transplanted lung (disorder),n,via Query Table
848441000000102,Following chronic obstructive pulmonary disease care pathway protocol ,n,via Query Table
113071000000105,Chronic obstructive pulmonary disease monitoring phone invite (administrative concept),n,via Query Table
1761000119103,Chronic obstructive airway disease with asthma (disorder),n,via Query Table
397190009,Respiratory tuberculosis (disorder),n,via Query Table
834851000000106,Community acquired pneumonia,n,via Query Table
186191004,Isolated tracheal or bronchial tuberculosis NOS (disorder),n,via Query Table
213421000000102,Chronic obstructive pulmonary disease does not disturb sleep,n,via Query Table
122971000000108,Chronic obstructive pulmonary disease monitoring 2nd letter (administrative concept),n,via Query Table
649171000000104,Idiopathic fibrosing alveolitis NOS (disorder),n,via Query Table
294011000000104,Very severe chronic obstructive pulmonary disease ,n,via Query Table
586721000000108,Obstetric anesthesia with pulmonary complications NOS (disorder),n,via Query Table
807391000000107,Usual interstitial pneumonitis,n,via Query Table
707021000000109,Fibrosing colonopathy,n,via Query Table
686551000000103,Pulmonary hypostasis NOS (disorder),n,via Query Table
57086000,Enzootic pneumonia of calves (disorder),n,via Query Table
37721008,AIDS with pneumococcal pneumonia (disorder),n,via Query Table
645421000000106,Acute pulmonary radiation disease NOS (disorder),n,via Query Table
760611000000109,Chronic obstructive pulmonary disease 3 month review ,n,via Query Table
707001000000100,Cystic fibrosis with distal intestinal obstruction syndrome,n,via Query Table
113061000000103,Chronic obstructive pulmonary disease monitoring verbal invite (administrative concept),n,via Query Table
338131000000101,Chronic type 2 respiratory failure,n,via Query Table
441141000000108,[X]Pneumonia due to other aerobic gram-negative bacteria (disorder),n,via Query Table
113051000000101,Chronic obstructive pulmonary disease monitoring 3rd letter (administrative concept),n,via Query Table
204574007,Pulmonary hypoplasia (disorder),n,via Query Table
616161000000107,Influenza with pneumonia NOS (disorder),n,via Query Table
823151000000103,Hospital acquired pneumonia (disorder),n,via Query Table
169761000000104,Heart and lung transplant,n,via Query Table
169641000000108,Emergency chronic obstructive pulmonary disease admission since last appointment,n,via Query Table
60696005,AIDS with bacterial pneumonia (disorder),n,via Query Table
789751000000109,Chronic obstructive pulmonary disease medication optimisation (procedure),n,via Query Table
656891000000102,Lobar pneumonia due to unspecified organism (disorder),n,via Query Table
789671000000109,Preferred place of care for next exacerbation of chronic obstructive pulmonary disease ,n,via Query Table
540151000000108,Pneumonia or influenza NOS (disorder),n,via Query Table
540141000000105,Other specified pneumonia or influenza (disorder),n,via Query Table
807651000000109,Bronchiolitis obliterans syndrome after lung transplantation,n,via Query Table
468671000000107,[X]Other bacterial pneumonia (disorder),n,via Query Table
400631000000109,"[X]Other pneumonia, organism unspecified (disorder)",n,via Query Table
649141000000105,Mucopurulent chronic bronchitis NOS (disorder),n,via Query Table
781591000000108,Education about chronic obstructive pulmonary disease (procedure),n,via Query Table
568721000000106,Other specified transplantation of heart and lung (procedure),n,via Query Table
390151000000103,[X]Other chronic respiratory diseases originating in the perinatal period (disorder),n,via Query Table
528511000000103,Perinatal interstitial emphysema and related conditions (disorder),n,via Query Table
626071000000107,Pneumoconiosis NOS (disorder),n,via Query Table
276694004,Acquired neonatal pneumonia (disorder),n,via Query Table
658391000000105,Cystic fibrosis with other manifestations (disorder),n,via Query Table
123620007,Hantanvirus pulmonary syndrome (disorder),n,via Query Table
240311002,Pneumonitis due to fetal aspiration (disorder),n,via Query Table
213401000000106,Chronic obstructive pulmonary disease disturbs sleep,n,via Query Table
523661000000105,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),n,via Query Table
389075004,Tuberculous pneumonia of humans (disorder),n,via Query Table
187042003,Histoplasma capsulatum with pneumonia (disorder),n,via Query Table
213411000000108,Chronic obstructive pulmonary disease disturbs sleep,n,via Query Table
834491000000101,End stage chronic obstructive airways disease,n,via Query Table
111885006,AIDS with pneumonia (disorder),n,via Query Table
412891000000108,[X]Pneumonitis due to inhalation of other solids and liquids (disorder),n,via Query Table
649201000000103,Pulmonary eosinophilia NOS (disorder),n,via Query Table
611551000000109,Asbestosis NOS (disorder),n,via Query Table
491091000000105,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation - enhanced services administration ,n,via Query Table
123592004,Acute mucous pneumonia (disorder),n,via Query Table
28168000,"Idiopathic fibrosing alveolitis, chronic form (disorder)",n,via Query Table
707011000000103,Liver disease due to cystic fibrosis,n,via Query Table
74455006,Bovine allergic alveolitis (disorder),n,via Query Table
897321000000107,Shared care chronic obstructive disease monitoring ,n,via Query Table
192671000000106,Bronchiolitis obliterans,n,via Query Table
68759006,"Idiopathic fibrosing alveolitis, subacute form (disorder)",n,via Query Table
196161007,Interstitial lung disease NEC (disorder),n,via Query Table
857671000000106,Seen in chronic obstructive pulmonary disease clinic ,n,via Query Table
412775002,Asthma clinical management plan (qualifier value),n,via Query Table
253151000000106,Health education - chronic obstructive pulmonary disease ,n,via Query Table
689401000000108,Bronchopneumonia due to unspecified organism (disorder),n,via Query Table
515641000000103,Cystic fibrosis annual review ,n,via Query Table
195905006,Pneumonia with histoplasmosis (disorder),n,via Query Table
781651000000101,Respiratory bronchiolitis associated interstitial lung disease (disorder),n,via Query Table
338121000000103,Chronic type 1 respiratory failure,n,via Query Table
325401000000109,Chronic type 2 respiratory failure (disorder),n,via Query Table
286451000000100,Cystic fibrosis related diabetes mellitus (disorder),n,via Query Table
645401000000102,Pneumonitis due to inhalation of oil or essence NOS (disorder),n,via Query Table
707891000000102,Complication of transplanted lung,n,via Query Table
630531000000104,Bronchiectasis NOS (disorder),n,via Query Table
579661000000108,Chronic bullous emphysema NOS (disorder),n,via Query Table
60837001,Contagious bovine pleuropneumonia (disorder),n,via Query Table
195882005,Viral pneumonia NEC (disorder),n,via Query Table
706991000000106,Arthropathy in cystic fibrosis,n,via Query Table
948121000000105,Telehealth chronic obstructive pulmonary disease monitoring ,n,via Query Table
17365008,Allergic pneumonia (disorder),n,via Query Table
255621000000109,Double lung transplant ,n,via Query Table
555141000000100,Other specified transplantation of lung (procedure),n,via Query Table
915671000000101,Chronic obstructive pulmonary disease management plan declined,n,via Query Table
564621000000105,Other specified respiratory tuberculosis NOS (disorder),n,via Query Table
397981000000105,[X]Other respiratory diseases principally affecting the interstitium (disorder),n,via Query Table
478351000000102,[X]Congenital pneumonia due to other organisms (disorder),n,via Query Table
807891000000100,Interstitial lung disease due to connective tissue disease,n,via Query Table
601591000000103,Other chronic bronchitis (disorder),n,via Query Table
586341000000100,Transplantation of heart and lung NOS (procedure),n,via Query Table
781711000000106,Interstitial lung disease due to connective tissue disease (disorder),n,via Query Table
129458007,Bronchiolitis obliterans organizing pneumonia (disorder),n,via Query Table
469801000000105,[X]Pneumonia in parasitic diseases classified elsewhere (disorder),n,via Query Table
294001000000101,Very severe chronic obstructive pulmonary disease ,n,via Query Table
255641000000102,Single lobe lung transplant ,n,via Query Table
113031000000108,Chronic obstructive pulmonary disease monitoring administration (administrative concept),n,via Query Table
89991000000102,Excepted from COPD quality indicators: Patient unsuitable (administrative concept),n,via Query Table
471471000000106,[X]Pneumonia due to other specified infectious organisms (disorder),n,via Query Table
617941000000107,Viral pneumonia NEC (disorder),n,via Query Table
391131001,Chronic obstructive pulmonary disease self-management plan given (regime/therapy),n,via Query Table
187061004,Histoplasmosis with pneumonia (disorder),n,via Query Table
564611000000104,Other specified respiratory tuberculosis (disorder),n,via Query Table
636501000000107,Pneumonitis due to inhalation of food or vomitus NOS (disorder),n,via Query Table
113041000000104,Chronic obstructive pulmonary disease monitoring 1st letter (administrative concept),n,via Query Table
338241000000100,Primary ciliary dyskinesia,n,via Query Table
390971000000109,[X]Other conditions related to interstitial emphysema originating in the perinatal period (disorder),n,via Query Table
790311000000104,Referral to chronic obstructive pulmonary disease community nursing team ,n,via Query Table
375861000000106,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration ,n,via Query Table
81638006,Contagious caprine pleuropneumonia (disorder),n,via Query Table
204572006,"Lung agenesis, hypoplasia and dysplasia (disorder)",n,via Query Table
368861000000109,Recurrent pulmonary embolism ,n,via Query Table
442341000000102,[X]Pneumonia in other diseases classified elsewhere (disorder),n,via Query Table
810721000000108,Pneumonia due to Human metapneumovirus (disorder),n,via Query Table
233693005,Pulmonary histiocytosis X (disorder),n,via Query Table
783641000000100,General practitioner out of hours service notified of chronic obstructive disease care plan ,n,via Query Table
375931000000105,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration ,n,via Query Table
255631000000106,Single lung transplant ,n,via Query Table
826121000000103,On chronic obstructive pulmonary disease supportive care pathway,n,via Query Table
312602005,Lung transplant disorder (disorder),n,via Query Table
857801000000104,Chronic obstructive pulmonary disease rescue pack declined ,n,via Query Table
554081000000108,"Tuberculosis of lung, confirmed by unspecified means (disorder)",n,via Query Table
196009005,Massive silicotic fibrosis (disorder),n,via Query Table
812311000000102,Hantavirus pulmonary syndrome (disorder),n,via Query Table
831811000000105,Pneumonia due to human metapneumovirus,n,via Query Table
292571000000107,Cystic fibrosis related diabetes mellitus,n,via Query Table
652331000000107,Basal pneumonia due to unspecified organism (disorder),n,via Query Table
89087009,Porcine contagious pleuropneumonia (disorder),n,via Query Table
409081000000107,[X]Congenital pneumonia due to other bacterial agents (disorder),n,via Query Table
654461000000102,"Pneumonic plague, unspecified (disorder)",n,via Query Table
409811000000108,[X]Hypersensitivity pneumonitis due to other organic dusts (disorder),n,via Query Table
832111000000108,Chronic obstructive pulmonary disease self-management plan review,n,via Query Table
50648007,Tropical eosinophilia (disorder),n,via Query Table
15341009,Atypical interstitial pneumonia of cattle (disorder),n,via Query Table
807861000000106,Respiratory bronchiolitis associated interstitial lung disease,n,via Query Table
396284006,Lobular pneumonia (disorder),n,via Query Table
760631000000101,Chronic obstructive pulmonary disease 6 month review ,n,via Query Table
57541005,Pulmonary pneumocystosis (disorder),n,via Query Table
550501000000102,Transplantation of lung NOS (procedure),n,via Query Table
413846005,Chronic obstructive pulmonary disease finding (finding),n,via Query Table
451271000000107,[X]Pneumoconiosis due to other specified inorganic dusts (disorder),n,via Query Table
649151000000108,Pulmonary congestion and hypostasis NOS (disorder),n,via Query Table
859051000000100,Exacerbation of cystic fibrosis ,n,via Query Table
