code,description,tag
415815009,Vessel intimal diameter (observable entity),observable entity
415816005,Vessel lumen cross-sectional area increase (observable entity),observable entity
415817001,Vessel lumen cross-sectional diameter increase (observable entity),observable entity
415823006,Vision observable (observable entity),observable entity
415825004,Vocal function (observable entity),observable entity
415826003,Vocalizing (observable entity),observable entity
415882003,Core body temperature measured in axillary region (observable entity),observable entity
415921007,Temperature of forehead using skin strip thermometer (observable entity),observable entity
415922000,Temperature of forehead (observable entity),observable entity
415929009,Core body temperature measured in inguinal region (observable entity),observable entity
415945006,Core body temperature measured in sublingual space (observable entity),observable entity
415974002,Core body temperature measured at tympanic membrane (observable entity),observable entity
416078007,Isokinetic muscle contraction (observable entity),observable entity
416125006,Concentration of hemoglobin in erythrocyte (observable entity),observable entity
416131009,Erythrocyte feature (observable entity),observable entity
416167002,Sensitization (observable entity),observable entity
416203008,Elastic motion barrier (observable entity),observable entity
416211003,Proximal tourniquet off (observable entity),observable entity
416232006,Anterior innominate rotation (observable entity),observable entity
416240000,Postural balance (observable entity),observable entity
416251000,Feature of circulating blood (observable entity),observable entity
416262000,Continuous use of drugs (observable entity),observable entity
416299000,Somatovisceral reflex (observable entity),observable entity
416320009,Calcium volume (observable entity),observable entity
416342005,Procedure related observable (observable entity),observable entity
416343000,Erythrocyte volume (observable entity),observable entity
416366004,Innominate bone rotation (observable entity),observable entity
416388004,Myogenic tonus (observable entity),observable entity
416410000,Parent vessel characteristic (observable entity),observable entity
416421009,"Reciprocal inhibition, function (observable entity)",observable entity
416428003,Pathologic motion barrier (observable entity),observable entity
416436007,"Habituation, function (observable entity)",observable entity
416437003,Preoccupied with substance misuse (observable entity),observable entity
416452005,Lumbolumbar lordotic angle (observable entity),observable entity
416524004,Time of illness onset (observable entity),observable entity
416527006,Restrictive motion barrier (observable entity),observable entity
416537001,Distal tourniquet on (observable entity),observable entity
416540001,Calcium deposit observable (observable entity),observable entity
416560009,Erythrocyte sedimentation (observable entity),observable entity
416580005,"Muscle resilience, function (observable entity)",observable entity
416595007,Positive end expiratory pressure setting (observable entity),observable entity
416600003,Motion barrier (observable entity),observable entity
416603001,Lumbosacral angle (observable entity),observable entity
416619008,Depression anxiety stress scales anxiety score (observable entity),observable entity
416628009,"Concentric muscle contraction, function (observable entity)",observable entity
416632003,Cervicolumbar reflex (observable entity),observable entity
416642001,Viscerosomatic reflex (observable entity),observable entity
416647007,Country of residence (observable entity),observable entity
416674008,Distance of aneurysm from renal pedicle (observable entity),observable entity
416684009,Platelet diameter (observable entity),observable entity
416693005,Pelvic index (observable entity),observable entity
416701009,Erythrocyte osmotic fragility (observable entity),observable entity
416726000,Accessory joint motion (observable entity),observable entity
416765002,Erythrocyte diameter (observable entity),observable entity
416766001,Quantity of hemoglobin in erythrocyte (observable entity),observable entity
416767005,Depression anxiety stress scales stress score (observable entity),observable entity
416787006,Respiratory axis of the sacrum (observable entity),observable entity
416799004,Anatomic motion barrier (observable entity),observable entity
416811008,Tidal volume setting (observable entity),observable entity
416835003,Abstinence history (observable entity),observable entity
416846000,Sidebending (observable entity),observable entity
416853009,Posterior innominate rotation (observable entity),observable entity
416869002,Leukocyte feature (observable entity),observable entity
416906007,"Blood cell production, function (observable entity)",observable entity
416917008,"Cell production, function (observable entity)",observable entity
416926006,"Eccentric muscle contraction, function (observable entity)",observable entity
416954004,Depression anxiety stress scales depression score (observable entity),observable entity
417030002,Translatory motion (observable entity),observable entity
417071008,Inspiratory pressure setting (observable entity),observable entity
417086002,Movement of sacral spine (observable entity),observable entity
417087006,Homeostatic mechanism (observable entity),observable entity
417106001,Craniosacral extension (observable entity),observable entity
417108000,"Cell destruction, function (observable entity)",observable entity
417112006,Proximal tourniquet on (observable entity),observable entity
417188003,Forward bending (observable entity),observable entity
417205008,Physiologic motion (observable entity),observable entity
417214003,Number of breaths (observable entity),observable entity
417236000,Lumbosacral lordotic angle (observable entity),observable entity
417239007,Number of minutes (observable entity),observable entity
417251009,Vascular stent composition (observable entity),observable entity
417252002,Episodic use of drugs (observable entity),observable entity
417274008,Musculoskeletal accommodation (observable entity),observable entity
417292000,Somatosomatic reflex (observable entity),observable entity
417296002,Pelvic structure observable (observable entity),observable entity
417313007,Platelet function (observable entity),observable entity
417323003,Lacrimal drainage system observable (observable entity),observable entity
417328007,Muscle inhibition reflex (observable entity),observable entity
417365009,Craniosacral flexion (observable entity),observable entity
417390006,"Post-isometric muscle relaxation, function (observable entity)",observable entity
417408007,Minute volume setting (observable entity),observable entity
417413006,Platelet feature (observable entity),observable entity
417435003,Chapman reflex (observable entity),observable entity
417436002,Time of health condition onset (observable entity),observable entity
417438001,Distal tourniquet off (observable entity),observable entity
417442003,Backward bending (observable entity),observable entity
417552001,Intersegmental vertebral motion (observable entity),observable entity
417553006,Platelet volume (observable entity),observable entity
417557007,"Isolytic muscle contraction, function (observable entity)",observable entity
417590007,Axis of sacral motion (observable entity),observable entity
417595002,Cell feature (observable entity),observable entity
417624003,Oculocephalogyric reflex (observable entity),observable entity
417635008,Inherent motion (observable entity),observable entity
417687007,Sacral spine observable (observable entity),observable entity
417712000,Physiologic motion barrier (observable entity),observable entity
417718001,Viscerovisceral reflex (observable entity),observable entity
417743007,"Blood cell destruction, function (observable entity)",observable entity
417949001,Corneal optical zone (observable entity),observable entity
417977005,Intermediate visual acuity - right eye (observable entity),observable entity
417999002,Motor action of oral region (observable entity),observable entity
418060005,Running (observable entity),observable entity
418159002,Ability to verbalize: medication administration routine (observable entity),observable entity
418305009,Self-propelled locomotion activity (observable entity),observable entity
418423000,Intermediate segment height (observable entity),observable entity
418553009,Intermediate visual acuity (observable entity),observable entity
418594001,Crawling (observable entity),observable entity
418633004,Medication compliance (observable entity),observable entity
418706008,Tissue observable (observable entity),observable entity
418719007,Pseudoaccommodation (observable entity),observable entity
418755004,Interincisor distance (observable entity),observable entity
418772006,Near reflex (observable entity),observable entity
418907009,Ability to verbalize understanding (observable entity),observable entity
419095003,Range of accommodation (observable entity),observable entity
419126006,Anesthesia preparation time (observable entity),observable entity
419183001,Practitioner decision status (observable entity),observable entity
419244008,Ability to verbalize: medication characteristics (observable entity),observable entity
419309008,Reading segment height (observable entity),observable entity
419331000,Ability to verbalize: medication refill plans (observable entity),observable entity
419391003,Reason for procedure delay (observable entity),observable entity
419419003,Intermediate visual acuity - left eye (observable entity),observable entity
419475002,Pinhole visual acuity (observable entity),observable entity
419509007,Family decision status (observable entity),observable entity
419617009,Reason for procedure cancelation (observable entity),observable entity
419651008,Reason for outcome variance (observable entity),observable entity
419775003,Best corrected visual acuity (observable entity),observable entity
419776002,Number of positive Ranson's criteria (observable entity),observable entity
419821004,Topographic optical zone (observable entity),observable entity
419862005,Accommodative amplitude (observable entity),observable entity
419904009,Ability to verbalize: medication self-dose adjustment methods (observable entity),observable entity
419970001,Ability to verbalize: reduction of medication compliance barriers plan (observable entity),observable entity
420035005,Intermediate visual acuity - binocular (observable entity),observable entity
420050001,Uncorrected visual acuity (observable entity),observable entity
420072004,Decision status (observable entity),observable entity
420089007,Centers for Disease Control and Prevention wound classification category (observable entity),observable entity
420107008,Patient decision status (observable entity),observable entity
420160007,Ocular tear film observable (observable entity),observable entity
420236003,Neck circumference (observable entity),observable entity
420257006,Internal acoustic reflectivity of mass (observable entity),observable entity
420294002,Nerve fiber layer (observable entity),observable entity
420340005,"Brachial pulse, function (observable entity)",observable entity
420346004,Ocular accommodation far point (observable entity),observable entity
420404007,Urinary catheterization status (observable entity),observable entity
420415002,Acoustic feature of mass (observable entity),observable entity
420425007,Site of focal extension of tumor (observable entity),observable entity
420432003,Homans' sign location (observable entity),observable entity
420439007,Murmur timing (observable entity),observable entity
420443006,Jerky pursuit movement (observable entity),observable entity
420527001,Acoustic shadowing of mass (observable entity),observable entity
420534004,Visual field index - loss variance (observable entity),observable entity
420592002,Pressure ulcer stage (observable entity),observable entity
420598003,Foveal sensitivity (observable entity),observable entity
420753006,Pressure ulcer surface area (observable entity),observable entity
420772006,Index of refraction (observable entity),observable entity
420849000,Date of last papanicolaou test (observable entity),observable entity
420875001,Visual field reliability (observable entity),observable entity
420905001,Highest pressure ulcer stage (observable entity),observable entity
420911003,Ophthalmic ultrasonography observable (observable entity),observable entity
420962000,Intercanthal distance (observable entity),observable entity
421030009,Pressure ulcer push score (observable entity),observable entity
421140005,Visual field index (observable entity),observable entity
421193006,Site of non-focal extension of tumor (observable entity),observable entity
421222001,Ultrasonographic echogenicity (observable entity),observable entity
421261009,Eyelash observable (observable entity),observable entity
421362004,Visual field index - pattern standard deviation (observable entity),observable entity
421469009,Ultrasonographic observable (observable entity),observable entity
421493004,Heart murmur (observable entity),observable entity
421507007,Corneal endothelium observable (observable entity),observable entity
421528003,Contact lens peripheral curve (observable entity),observable entity
421566000,Corneal incision observable (observable entity),observable entity
421568004,"Posterior tibial pulse, function (observable entity)",observable entity
421640006,Confrontation visual field (observable entity),observable entity
421698003,Ophthalmic ultrasonographic internal reflectivity of mass (observable entity),observable entity
421730004,Lacrimal gland observable (observable entity),observable entity
421770006,Corneal stroma observable (observable entity),observable entity
421811005,"Dorsalis pedis pulse, function (observable entity)",observable entity
421917005,Murmur duration (observable entity),observable entity
422000003,Skin condition (observable entity),observable entity
422004007,Acoustic reflectivity of mass (observable entity),observable entity
422008005,Characteristic of jugular venous distention (observable entity),observable entity
422029001,Pressure ulcer exudate amount (observable entity),observable entity
422058003,Number of urinary incontinence episodes (observable entity),observable entity
422119006,Heart rate measured at brachial artery (observable entity),observable entity
422121001,"Foot pulse, function (observable entity)",observable entity
422149008,Optic disc size (observable entity),observable entity
422162007,Central corneal thickness (observable entity),observable entity
422176008,"Temporal pulse, function (observable entity)",observable entity
422205000,Distance of malignant neoplasm from closest mesenteric margin (observable entity),observable entity
422291001,Number of bowel incontinence episodes (observable entity),observable entity
422347003,Corneal graft appearance (observable entity),observable entity
422392005,Order control (observable entity),observable entity
422413002,Ability to store medications (observable entity),observable entity
422431001,Body position for procedure (observable entity),observable entity
422433003,Volume of drug additive (observable entity),observable entity
422435005,Grade of dysplasia of adenoma at surgical proximal margin (observable entity),observable entity
422462002,Margin reflex distance (observable entity),observable entity
422518009,Ability to obtain contraception (observable entity),observable entity
422549004,Patient-related Identification code (observable entity),observable entity
422577008,Turbulent blood flow (observable entity),observable entity
422616000,Status of surgical proximal margin involvement by tumor from appendectomy specimen (observable entity),observable entity
422629000,Temperature of home environment (observable entity),observable entity
422630005,Adequacy of exercise space (observable entity),observable entity
422673001,Snellen visual acuity (observable entity),observable entity
422686005,Mouth shape (observable entity),observable entity
422693009,Language barrier (observable entity),observable entity
422710000,Knowledge level: preconception health practices (observable entity),observable entity
422746009,Stage of retinopathy in retinopathy of prematurity (observable entity),observable entity
422769007,Method for measuring height (observable entity),observable entity
422796005,Location of melanoma in situ in specimen with uninvolved lateral margin (observable entity),observable entity
422821004,Details of laundry facilities (observable entity),observable entity
422859007,Visual field index - mean deviation (observable entity),observable entity
422900000,Knowledge level: family planning (observable entity),observable entity
422973004,Location of malignant melanoma in specimen with involved lateral margin (observable entity),observable entity
422984006,Order status (observable entity),observable entity
423083007,Visual field index - glaucoma hemifield test (observable entity),observable entity
423085000,Accommodative response (observable entity),observable entity
423087008,Scleral show measurement (observable entity),observable entity
423105004,Status of surgical proximal margin involvement by tumor from colectomy specimen (observable entity),observable entity
423173005,Length of appendix specimen (observable entity),observable entity
423203003,Maiden name (observable entity),observable entity
423264007,Lower eyelid margin reflex distance (observable entity),observable entity
423340009,Family lifestyle disruption status (observable entity),observable entity
423406008,Inferior scleral show measurement (observable entity),observable entity
423426007,Ability to exit home (observable entity),observable entity
423436004,Minimum perceptible acuity (observable entity),observable entity
423484008,Grade of edema (observable entity),observable entity
423493009,Age at diagnosis (observable entity),observable entity
423514004,Community resource details (observable entity),observable entity
423573003,Details of stairs in home (observable entity),observable entity
423597007,Upper eyelid margin reflex distance (observable entity),observable entity
423690003,General physical performance status (observable entity),observable entity
423723003,Communication device observable (observable entity),observable entity
423740007,Eastern Cooperative Oncology Group performance status (observable entity),observable entity
423745002,Details of environmental infestation (observable entity),observable entity
423775007,Mother's maiden name (observable entity),observable entity
423792003,Lagophthalmos measurement (observable entity),observable entity
423817004,Superior scleral show measurement (observable entity),observable entity
423833001,Duration of eye contact (observable entity),observable entity
423844009,Length of colon specimen (observable entity),observable entity
423869009,Ability to enter home (observable entity),observable entity
423901009,Identification code (observable entity),observable entity
423925001,Family planning observable (observable entity),observable entity
423945009,Minimum visible acuity (observable entity),observable entity
423968000,Episcleral venous pressure (observable entity),observable entity
423991001,Postpartum health behavior (observable entity),observable entity
424060000,Depth of burn (observable entity),observable entity
424082007,Location of melanoma in situ in specimen with involved lateral margin (observable entity),observable entity
424136002,Contraceptive use behavior (observable entity),observable entity
424144002,Current chronological age (observable entity),observable entity
424223007,Grade of skin rash (observable entity),observable entity
424391002,Hertel exophthalmometry measurement (observable entity),observable entity
424471005,Details of water supply (observable entity),observable entity
424483007,Transportation details (observable entity),observable entity
424492005,Itch of skin (observable entity),observable entity
424544008,Tear meniscus height (observable entity),observable entity
424612002,Minimum separable acuity (observable entity),observable entity
424622008,Potential acuity meter visual acuity (observable entity),observable entity
424633006,Minimum legible acuity (observable entity),observable entity
424649008,Details of environmental odor (observable entity),observable entity
424682006,Inaccurate judgement (observable entity),observable entity
424696000,Location of malignant melanoma in specimen with uninvolved lateral margin (observable entity),observable entity
424724000,Body position for blood pressure measurement (observable entity),observable entity
424804007,Accommodative effort (observable entity),observable entity
424812004,Reason for scheduled ambulance service (observable entity),observable entity
424838004,Community health status: crime rate (observable entity),observable entity
424850005,Age at first symptom (observable entity),observable entity
424927000,Body weight with shoes (observable entity),observable entity
424949006,Location of malignant melanoma in specimen with uninvolved deep margin (observable entity),observable entity
424966008,Patient - email address (observable entity),observable entity
425001009,Reason for unscheduled ambulance service (observable entity),observable entity
425012009,Sewage disposal (observable entity),observable entity
425024002,Body weight without shoes (observable entity),observable entity
425039001,Adequacy of play space (observable entity),observable entity
425094009,Depth of wound (observable entity),observable entity
425133002,Location of malignant melanoma in specimen with involved deep margin (observable entity),observable entity
425141002,Brightness acuity testing visual acuity (observable entity),observable entity
425149000,Characteristics of animals in environment (observable entity),observable entity
425170006,Depth of lesion (observable entity),observable entity
425260001,Body position for height measurement (observable entity),observable entity
425271000,Cultural barrier status (observable entity),observable entity
425285005,Ability to dispose food hygienically (observable entity),observable entity
425400000,Toxic exposure status (observable entity),observable entity
425402008,Geriatric depression score (observable entity),observable entity
425416003,Therapeutic substance lot identifier (observable entity),observable entity
425421000,Expired isoflurane concentration (observable entity),observable entity
425547006,Respired enflurane concentration (observable entity),observable entity
425608004,Delivered oxygen concentration (observable entity),observable entity
425610002,Surgical bone margin closest to malignant neoplasm (observable entity),observable entity
425621006,Expired desflurane concentration (observable entity),observable entity
425679006,Sternomental distance (observable entity),observable entity
425709003,Therapeutic substance unit size (observable entity),observable entity
425724007,Inspired sevoflurane concentration (observable entity),observable entity
425762005,Therapeutic substance bar code (observable entity),observable entity
425783004,Measure of head and neck region (observable entity),observable entity
425795004,Multiple organ dysfunction score (observable entity),observable entity
425875003,End tidal enflurane concentration (observable entity),observable entity
425911000,Status of correlation between radiographic image and pathologic finding (observable entity),observable entity
425952009,Inspired halothane concentration (observable entity),observable entity
425976001,Acceptable pain level status (observable entity),observable entity
426007002,Multiple dose characteristic (observable entity),observable entity
426034004,Distance of sarcoma from closest soft tissue margin (observable entity),observable entity
426102006,Inspiratory minute volume (observable entity),observable entity
426141008,Drug diluent solution (observable entity),observable entity
426146003,Single dose characteristic (observable entity),observable entity
426168008,Expiratory minute volume (observable entity),observable entity
426175009,Hyoidmental distance (observable entity),observable entity
426203009,Carotid intima media thickness (observable entity),observable entity
426262001,Controlled substance dispensation control number (observable entity),observable entity
426274002,Type of preoperative treatment (observable entity),observable entity
426280005,Respired desflurane concentration (observable entity),observable entity
426377006,Respired halothane concentration (observable entity),observable entity
426504004,Inspired isoflurane concentration (observable entity),observable entity
426524000,Expired enflurane concentration (observable entity),observable entity
426543000,Hourly urine volume (observable entity),observable entity
426548009,Controlled substance control feature (observable entity),observable entity
426748007,Inspired desflurane concentration (observable entity),observable entity
426888005,Respired sevoflurane concentration (observable entity),observable entity
426929000,Systemic inflammatory response syndrome score (observable entity),observable entity
426941007,Therapeutic substance identifier (observable entity),observable entity
426981000,Respired isoflurane concentration (observable entity),observable entity
426988006,End tidal desflurane concentration (observable entity),observable entity
426998000,Drug dilution characteristic (observable entity),observable entity
427034007,Expired halothane concentration (observable entity),observable entity
427081008,Delivered oxygen flow rate (observable entity),observable entity
427210008,Expired sevoflurane concentration (observable entity),observable entity
427221004,Therapeutic substance unit characteristic (observable entity),observable entity
427309001,Surgical soft tissue margin closest to malignant neoplasm (observable entity),observable entity
427312003,Intima media thickness (observable entity),observable entity
427401002,Drug dilution volume (observable entity),observable entity
427416004,Therapeutic substance expiration date (observable entity),observable entity
427422008,Thyromental distance (observable entity),observable entity
427452000,End tidal isoflurane concentration (observable entity),observable entity
427597006,End tidal sevoflurane concentration (observable entity),observable entity
427598001,End tidal halothane concentration (observable entity),observable entity
427604003,Inspired enflurane concentration (observable entity),observable entity
427701001,Distance of sarcoma from closest bone margin (observable entity),observable entity
427732000,Speed of blood pressure response (observable entity),observable entity
427751006,Extent of cardiac perfusion defect (observable entity),observable entity
427810001,Speed of cardiovascular response (observable entity),observable entity
427990004,Right ventricular cardiac index (observable entity),observable entity
428207004,Oxford hip score (observable entity),observable entity
428330008,Preferred mode of communication (observable entity),observable entity
428395000,Medical identification bracelet present (observable entity),observable entity
428420003,Target heart rate (observable entity),observable entity
428442002,Pierce suicide intent scale score (observable entity),observable entity
428481002,Patient mobile telephone number (observable entity),observable entity
428531008,Heart rate response (observable entity),observable entity
428550008,T wave alternans (observable entity),observable entity
428556002,Total international prostate symptom score (observable entity),observable entity
428628004,Right ventricular cardiac output (observable entity),observable entity
428630002,Maximum heart rate achieved during course of procedure (observable entity),observable entity
428736000,Oxford knee score (observable entity),observable entity
428747007,Mantoux test induration measure (observable entity),observable entity
428832008,Transient ischemic dilatation ratio of left ventricular cavity (observable entity),observable entity
428842005,Patient textphone number (observable entity),observable entity
428843000,Patient work telephone number (observable entity),observable entity
428967007,Time of last bowel movement (observable entity),observable entity
428996008,Language preference (observable entity),observable entity
429053008,Wells deep vein thrombosis clinical probability score (observable entity),observable entity
429086007,Patient alias name (observable entity),observable entity
429153006,Speed of heart rate response (observable entity),observable entity
429157007,Heart rate recovery time (observable entity),observable entity
429160000,Functional capacity (observable entity),observable entity
429162008,Extent of myocardial stress ischemia (observable entity),observable entity
429483009,Right ventricular stroke volume (observable entity),observable entity
429524004,Patient facsimile number (observable entity),observable entity
429525003,Heart rate measured at dorsalis pedis artery (observable entity),observable entity
429614003,Heart rate measured at posterior tibial artery (observable entity),observable entity
429619008,Right ventricular stroke index (observable entity),observable entity
429622005,ST Depression (observable entity),observable entity
429684009,Reason for nonvaccination (observable entity),observable entity
429697006,Patient home telephone number (observable entity),observable entity
429736008,Date of last mammogram (observable entity),observable entity
429745009,Diurnal variation of peak expiratory flow rate (observable entity),observable entity
429770009,Date of last bowel movement (observable entity),observable entity
430195004,Vitamin K intake (observable entity),observable entity
430327009,Color of urine (observable entity),observable entity
431197002,Temperature of digit (observable entity),observable entity
431314004,Peripheral oxygen saturation (observable entity),observable entity
431591009,Pulse waveform amplitude using pulse oximetry (observable entity),observable entity
431598003,Core body temperature measured in esophagus (observable entity),observable entity
431807005,Body temperature taken with digital thermometer (observable entity),observable entity
432213005,Date of diagnosis (observable entity),observable entity
432407003,County of residence (observable entity),observable entity
432416004,Suprapatellar reflex (observable entity),observable entity
432678004,Indication for procedure (observable entity),observable entity
433178008,City of residence (observable entity),observable entity
433204000,Rate of sampling of peripheral oxygen saturation by device (observable entity),observable entity
433588001,Temperature of digit of hand (observable entity),observable entity
433776001,Temperature of toe (observable entity),observable entity
434910001,Interstitial fluid glucose concentration (observable entity),observable entity
434911002,Plasma glucose concentration (observable entity),observable entity
434912009,Blood glucose concentration (observable entity),observable entity
434913004,Glucose concentration in quality control reagent (observable entity),observable entity
437728003,Template version identifier (observable entity),observable entity
438634003,Degree of burn healing (observable entity),observable entity
438950009,Environment observable (observable entity),observable entity
439066001,Healthy diet adherence behavior (observable entity),observable entity
439070009,Cardiopulmonary bypass average flow rate (observable entity),observable entity
439166003,Risk of elopement for cognitvely impaired subject (observable entity),observable entity
439228009,Degree of physical and psychological healing following burn (observable entity),observable entity
439229001,Degree of client satisfaction with nursing care (observable entity),observable entity
439230006,Degree of client satisfaction with case management services (observable entity),observable entity
439238004,Echocardiography test interpretation (observable entity),observable entity
439260001,Thromboelastography observable (observable entity),observable entity
439271000,Date of most recent screening for disease (observable entity),observable entity
439272007,Date of procedure (observable entity),observable entity
439356002,Length of ulna (observable entity),observable entity
439369003,Neurologic status of peripheral nervous system (observable entity),observable entity
439370002,Level of physical discomfort (observable entity),observable entity
439371003,Cardiopulmonary bypass minimum flow rate (observable entity),observable entity
439373000,Behavior to promote weight loss (observable entity),observable entity
439374006,Drug abuse cessation behavior (observable entity),observable entity
439391005,Holter monitor test interpretation (observable entity),observable entity
439393008,Cardiovascular stress test interpretation (observable entity),observable entity
439401001,Diagnosis (observable entity),observable entity
439408007,Level of confusion of sudden onset (observable entity),observable entity
439415004,Behavior to maintain weight (observable entity),observable entity
439428006,Short axis length of structure by imaging measurement (observable entity),observable entity
439429003,Radius of structure by imaging measurement (observable entity),observable entity
439434004,Level of comfort of environment (observable entity),observable entity
439635008,Observable related to donation of body structure (observable entity),observable entity
439729002,Behavior related to multiple sclerosis self management (observable entity),observable entity
439736001,Language for which interpreter is needed (observable entity),observable entity
439743007,Exudate observable (observable entity),observable entity
439744001,Ulcer observable (observable entity),observable entity
439746004,Area of structure by imaging measurement (observable entity),observable entity
439747008,Circumference of circular structure by imaging measurement (observable entity),observable entity
439748003,Diameter of circular structure by imaging measurement (observable entity),observable entity
439749006,Volume of structure by imaging measurement (observable entity),observable entity
439771001,Date of event (observable entity),observable entity
439772008,Date of last episode of disorder (observable entity),observable entity
439791008,Ability to read lips (observable entity),observable entity
439812008,Number of hours worked per week (observable entity),observable entity
439814009,International normalized ratio derived warfarin dose (observable entity),observable entity
439815005,Status of progression of development in middle adulthood (observable entity),observable entity
439818007,Knowledge level about cancer prevention and early detection (observable entity),observable entity
439830001,Behavior to prevent infection (observable entity),observable entity
439892007,Cardiopulmonary bypass maximum flow rate (observable entity),observable entity
439904004,Level of sociocultural comfort (observable entity),observable entity
439907006,Number of sick days off work in last month (observable entity),observable entity
439914008,Compliance behavior to prescribed medication (observable entity),observable entity
439923006,Interpretation of test for detection of virus (observable entity),observable entity
439932008,Length of structure by imaging measurement (observable entity),observable entity
439933003,Long axis length of structure by imaging measurement (observable entity),observable entity
439934009,Depth of structure by imaging measurement (observable entity),observable entity
439982003,Major axis length of structure by imaging measurement (observable entity),observable entity
439983008,Minor axis length of structure by imaging measurement (observable entity),observable entity
439984002,Diameter of structure by imaging measurement (observable entity),observable entity
439985001,Area of body region by imaging measurement (observable entity),observable entity
440012000,Smoking cessation behavior (observable entity),observable entity
440013005,Number of preterm births (observable entity),observable entity
440019009,Knowledge level about care of premature infant (observable entity),observable entity
440020003,Date of positive pregnancy test (observable entity),observable entity
440030007,Adequacy of cardiac output and alveolar gas exchange (observable entity),observable entity
440031006,Adequacy of ventilation and alveolar gas exchange (observable entity),observable entity
440035002,Dual energy X-ray photon absorptiometry scan T score (observable entity),observable entity
440040005,Number of elopements for cognitively impaired subject (observable entity),observable entity
440050006,Femoral neck dual energy X-ray photon absorptiometry scan T score (observable entity),observable entity
440103000,Femoral neck dual energy X-ray photon absorptiometry scan Z score (observable entity),observable entity
440308001,Knowledge level about sexual function during pregnancy and postpartum (observable entity),observable entity
440349001,Behavior to promote weight gain (observable entity),observable entity
440356007,Perpendicular axis length of structure by imaging measurement (observable entity),observable entity
440357003,Width of structure by imaging measurement (observable entity),observable entity
440377005,Referral by (observable entity),observable entity
440378000,Referral for (observable entity),observable entity
440379008,Referral to (observable entity),observable entity
440381005,Behavior to prevent sun exposure (observable entity),observable entity
440382003,Behavior to prevent hypothermia (observable entity),observable entity
440384002,Safe wandering behavior of cognitively impaired subject (observable entity),observable entity
440387009,Status of progression of development in late adulthood (observable entity),observable entity
440388004,Knowledge level about cancer management (observable entity),observable entity
440392006,Adequacy of tissue perfusion at cellular level (observable entity),observable entity
440394007,Compliance behavior to prescribed diet (observable entity),observable entity
440396009,Use of oral contraceptive status at conception (observable entity),observable entity
440398005,Level of fatigue (observable entity),observable entity
440399002,Status of progression of development in young adulthood (observable entity),observable entity
440405004,Level of psychospiritual comfort (observable entity),observable entity
440423007,Level of severity of substance withdrawal symptoms (observable entity),observable entity
440425000,Number of births at term (observable entity),observable entity
440428003,Degree of client satisfaction with pain management (observable entity),observable entity
440431002,History relating to Army service (observable entity),observable entity
440432009,International normalized ratio result obtained using portable international normalized ratio monitoring device (observable entity),observable entity
440433004,Perimeter of noncircular structure by imaging measurement (observable entity),observable entity
440442006,Knowledge level about pain management (observable entity),observable entity
440505002,Knowledge level about arthritis management (observable entity),observable entity
440537001,Number of ectopic pregnancies (observable entity),observable entity
440547003,Knowledge level about depression management (observable entity),observable entity
440567007,Level of mental discomfort (observable entity),observable entity
440579007,Level of physical comfort (observable entity),observable entity
440589006,Knowledge level about heart failure management (observable entity),observable entity
440591003,Knowledge level about weight management (observable entity),observable entity
440592005,Readiness to undergo procedure (observable entity),observable entity
440593000,Response of community to disaster (observable entity),observable entity
440594006,Knowledge level about hypertension management (observable entity),observable entity
440633008,Behavior to prevent hyperthermia (observable entity),observable entity
440634002,Ability to adapt after personal crisis (observable entity),observable entity
440637009,Knowledge level about multiple sclerosis management (observable entity),observable entity
440651009,Level of agitation (observable entity),observable entity
440652002,Alcohol abuse cessation behavior (observable entity),observable entity
440664005,Details of drug use behavior during pregnancy (observable entity),observable entity
440665006,Compensatory behavior related to unilateral stroke deficit (observable entity),observable entity
440666007,Knowledge level about asthma management (observable entity),observable entity
441089005,Thromboelastography lysis onset time (observable entity),observable entity
441090001,Transthoracic echocardiography test interpretation (observable entity),observable entity
441091002,Thromboelastography clot formation time (observable entity),observable entity
441108001,Thromboelastography alpha angle (observable entity),observable entity
441199002,Stress echocardiography test interpretation (observable entity),observable entity
441210008,Odor of exudate (observable entity),observable entity
441223001,Thromboelastography maximum amplitude (observable entity),observable entity
441227000,Thromboelastography reaction time (observable entity),observable entity
441273003,Private referral to (observable entity),observable entity
441280001,Color of exudate (observable entity),observable entity
441281002,Amount of exudate (observable entity),observable entity
441308009,New diagnosis (observable entity),observable entity
441312003,Eligibility to be a donor (observable entity),observable entity
441315001,Private referral by (observable entity),observable entity
441316000,Private referral for (observable entity),observable entity
441370003,Thromboelastography clot lysis index (observable entity),observable entity
441389003,Viscosity of exudate (observable entity),observable entity
441390007,Surface area of ulcer (observable entity),observable entity
441441006,Thromboelastography lysis index at 30 minutes (observable entity),observable entity
441562009,Bath ankylosing spondylitis disease activity index score (observable entity),observable entity
441674002,Microorganism motility (observable entity),observable entity
441680005,Bath ankylosing spondylitis functional index score (observable entity),observable entity
441744002,Fecal pH (observable entity),observable entity
441765008,Time of induction of anesthesia (observable entity),observable entity
441774005,Start time of procedure room set up (observable entity),observable entity
441857000,Forced vital capacity before bronchodilation (observable entity),observable entity
441868000,Start time of procedure room cleaning (observable entity),observable entity
441869008,Completion time of procedure room cleaning (observable entity),observable entity
441870009,Disease activity score using 28 joint count (observable entity),observable entity
441909005,Observation of object directed behavior (observable entity),observable entity
441923007,Total number of sutures (observable entity),observable entity
