code,description,tag
386506007,Acid-base balance monitoring (regime/therapy),regime/therapy
386510005,Amputation care (regime/therapy),regime/therapy
386512002,Anaphylaxis management (regime/therapy),regime/therapy
386513007,Anesthesia management (regime/therapy),regime/therapy
386515000,Animal-assisted therapy (regime/therapy),regime/therapy
386522008,Overactivity/inattention behavior management (regime/therapy),regime/therapy
386523003,Self-harm behavior management (regime/therapy),regime/therapy
386524009,Sexual behavior management (regime/therapy),regime/therapy
386525005,Social skills behavior modification (regime/therapy),regime/therapy
386526006,Bibliotherapy (regime/therapy),regime/therapy
386565009,Postural drainage therapy (regime/therapy),regime/therapy
386566005,Postural drainage with chest clapping (regime/therapy),regime/therapy
387609001,Making funeral arrangements (regime/therapy),regime/therapy
387672006,Cardiotochogram (regime/therapy),regime/therapy
387673001,Nonstress test (regime/therapy),regime/therapy
387726004,Intermittent positive pressure breathing treatment without nebulized medication (regime/therapy),regime/therapy
387727008,Intermittent positive pressure breathing treatment (regime/therapy),regime/therapy
387760006,Infusion care (regime/therapy),regime/therapy
387854002,Massage physiotherapy (regime/therapy),regime/therapy
387856000,"Physical medicine massage, initial 30 minutes (regime/therapy)",regime/therapy
388962008,Weight maintenance regimen (regime/therapy),regime/therapy
388976009,Weight reduction regimen (regime/therapy),regime/therapy
388978005,Weight gain regimen (regime/therapy),regime/therapy
389008003,Autogenic therapy (regime/therapy),regime/therapy
389066001,Circulatory care (regime/therapy),regime/therapy
389082000,Constipation care (regime/therapy),regime/therapy
389083005,Fecal impaction care (regime/therapy),regime/therapy
389093003,Fertility care (regime/therapy),regime/therapy
389094009,Infertility care (regime/therapy),regime/therapy
389095005,Contraception care (regime/therapy),regime/therapy
389110003,Family health promotion (regime/therapy),regime/therapy
390773006,Cognitive analytic therapy (regime/therapy),regime/therapy
390808007,Mental health care (regime/therapy),regime/therapy
390814000,Mental health crisis resolution (regime/therapy),regime/therapy
390817007,General psychiatric care of older adults (regime/therapy),regime/therapy
390818002,Homeless mental health care (regime/therapy),regime/therapy
390819005,Perinatal mental health care (regime/therapy),regime/therapy
390820004,Care for mentally disordered offenders (regime/therapy),regime/therapy
390825009,Mental health caregivers' respite (regime/therapy),regime/therapy
390826005,Mental health caregiver support (regime/therapy),regime/therapy
390872009,Change in asthma management plan (regime/therapy),regime/therapy
390877003,Step up change in asthma management plan (regime/therapy),regime/therapy
390878008,Step down change in asthma management plan (regime/therapy),regime/therapy
390885007,Heart failure annual review (regime/therapy),regime/therapy
390891009,Chronic obstructive pulmonary disease monitoring (regime/therapy),regime/therapy
390907003,Coronary heart disease monitoring administration (regime/therapy),regime/therapy
391017004,Osteoporosis monitoring (regime/therapy),regime/therapy
391018009,Initial osteoporosis assessment (regime/therapy),regime/therapy
391019001,Follow-up osteoporosis assessment (regime/therapy),regime/therapy
391146008,General psychiatric care of older adults - 24 hour intensive (regime/therapy),regime/therapy
391149001,General psychiatric care of older adults - 24 hour not intensive (regime/therapy),regime/therapy
391150001,General psychiatric care of older adults - Full day : day care (regime/therapy),regime/therapy
391151002,General psychiatric care of older adults - Part day : day care (regime/therapy),regime/therapy
391152009,General psychiatric care of older adults - Daily intensive (regime/therapy),regime/therapy
391153004,General psychiatric care of older adults - 3 to 5 contacts/week (regime/therapy),regime/therapy
391170007,General psychiatric care of older adults - 1 to 2 contacts/week (regime/therapy),regime/therapy
391171006,General psychiatric care of older adults - 1 to 3 contacts/month (regime/therapy),regime/therapy
391172004,General psychiatric care of older adults - <1 contact/month (regime/therapy),regime/therapy
391892008,Goal directed therapy (regime/therapy),regime/therapy
394614006,Reflexology (regime/therapy),regime/therapy
394615007,Aromatherapy (regime/therapy),regime/therapy
394656005,Inpatient care (regime/therapy),regime/therapy
394700004,Asthma annual review (regime/therapy),regime/therapy
394701000,Asthma follow-up (regime/therapy),regime/therapy
394702007,Chronic obstructive pulmonary disease follow-up (regime/therapy),regime/therapy
394703002,Chronic obstructive pulmonary disease annual review (regime/therapy),regime/therapy
394874004,Acu-reflexology (regime/therapy),regime/therapy
395076009,Bereavement support (regime/therapy),regime/therapy
395088006,Rehabilitation and readaption (regime/therapy),regime/therapy
395094003,Emotional and psychosocial support and education (regime/therapy),regime/therapy
395103003,Final days pathway (regime/therapy),regime/therapy
395114000,Chinese herbal medicine (regime/therapy),regime/therapy
395148004,Cardiac event recording (regime/therapy),regime/therapy
395154003,Tumor marker monitoring (regime/therapy),regime/therapy
395155002,Prostate-specific antigen monitoring (regime/therapy),regime/therapy
395170001,Medication monitoring (regime/therapy),regime/therapy
395185007,Care of patient with epidural in situ (regime/therapy),regime/therapy
395669003,Specialist palliative care treatment (regime/therapy),regime/therapy
395670002,Specialist palliative care treatment - inpatient (regime/therapy),regime/therapy
395694002,Specialist palliative care treatment - daycare (regime/therapy),regime/therapy
395695001,Specialist palliative care treatment - outpatient (regime/therapy),regime/therapy
395696000,Cardiac rehabilitation - phase 1 (regime/therapy),regime/therapy
395697009,Cardiac rehabilitation - phase 2 (regime/therapy),regime/therapy
395698004,Cardiac rehabilitation - phase 3 (regime/therapy),regime/therapy
395699007,Cardiac rehabilitation - phase 4 (regime/therapy),regime/therapy
397074006,Psychologic desensitization therapy (regime/therapy),regime/therapy
397781009,Mode of ventilation monitoring (regime/therapy),regime/therapy
397796008,Electroencephalographic monitoring regime (regime/therapy),regime/therapy
397808009,Number of twitches present monitoring (regime/therapy),regime/therapy
397818004,Motor evoked potentials monitoring (regime/therapy),regime/therapy
397835000,Transesophageal echocardiographic valvular monitoring (regime/therapy),regime/therapy
397844004,Hydrotherapy with hot packs or compresses (regime/therapy),regime/therapy
397851008,First twitch percentage of control value monitoring (regime/therapy),regime/therapy
397857007,Peak airway pressure monitoring (regime/therapy),regime/therapy
397919008,Pressure point protection by inspection and turning of patient (regime/therapy),regime/therapy
397953007,Padding of pressure points (regime/therapy),regime/therapy
397979003,Tetanic stimulation monitoring (regime/therapy),regime/therapy
397985005,Intracranial dural pressure monitoring regime (regime/therapy),regime/therapy
397986006,Transesophageal echocardiographic monitoring (regime/therapy),regime/therapy
398003001,Train-of-four monitoring (regime/therapy),regime/therapy
398053007,Pressure point protection (regime/therapy),regime/therapy
398074008,Thermotherapy with hot packs (regime/therapy),regime/therapy
398116004,Somatosensory evoked potentials monitoring (regime/therapy),regime/therapy
398139005,Shiatsu massage (regime/therapy),regime/therapy
398143009,Uterine contraction monitoring (regime/therapy),regime/therapy
398221005,Fetal pH monitoring (regime/therapy),regime/therapy
398253001,Post-tetanic facilitation monitoring (regime/therapy),regime/therapy
398259002,Physiatric stretching of muscle (regime/therapy),regime/therapy
398289009,Ratio of fourth twitch to first twitch monitoring (regime/therapy),regime/therapy
398292008,Positive end-expiratory pressure monitoring (regime/therapy),regime/therapy
398305002,Transesophageal echocardiographic ventricular function monitoring (regime/therapy),regime/therapy
399230009,Constant observation (regime/therapy),regime/therapy
399427004,Monitoring of patient with cancer (regime/therapy),regime/therapy
399498001,Prelymphadenectomy treatment (regime/therapy),regime/therapy
401004000,Peak expiratory flow rate monitoring (regime/therapy),regime/therapy
401011001,Peak expiratory flow rate monitoring using diary (regime/therapy),regime/therapy
401055007,Self monitoring urine ketones (regime/therapy),regime/therapy
401081006,Diabetic peripheral neuropathy screening (regime/therapy),regime/therapy
401157001,Brief solution focused psychotherapy (regime/therapy),regime/therapy
401162000,Problem solving therapy (regime/therapy),regime/therapy
401167006,Group exercise program (regime/therapy),regime/therapy
401173007,Disease management program (regime/therapy),regime/therapy
401174001,Depression management program (regime/therapy),regime/therapy
401182001,Asthma monitoring by nurse (regime/therapy),regime/therapy
401183006,Asthma monitoring by doctor (regime/therapy),regime/therapy
401184000,Chronic obstructive pulmonary disease monitoring by nurse (regime/therapy),regime/therapy
401185004,Chronic obstructive pulmonary disease monitoring by doctor (regime/therapy),regime/therapy
401191002,Diabetic foot examination (regime/therapy),regime/therapy
401192009,Disease modifying antirheumatic drug monitoring (regime/therapy),regime/therapy
401205007,Venous monitoring - lower limb (regime/therapy),regime/therapy
401333005,Legal rehab. measures (regime/therapy),regime/therapy
404919001,Provision of wheat-free diet (regime/therapy),regime/therapy
404920007,"Mobilizing exercises, non weight bearing (regime/therapy)",regime/therapy
404921006,"Mobilizing exercises, partially weight bearing (regime/therapy)",regime/therapy
404922004,"Mobilizing exercises, fully weight bearing (regime/therapy)",regime/therapy
404928000,Pilates exercise (regime/therapy),regime/therapy
404938005,Craniosacral therapy (regime/therapy),regime/therapy
404939002,Myofascial release (regime/therapy),regime/therapy
405626009,Respired nitric oxide monitoring (regime/therapy),regime/therapy
405780009,Dialectical behavior therapy (regime/therapy),regime/therapy
405792009,Formal psychological therapy (regime/therapy),regime/therapy
405793004,Eclectic psychotherapy (regime/therapy),regime/therapy
405794005,Intensive mental health care (regime/therapy),regime/therapy
406147003,Infant massage (regime/therapy),regime/therapy
406154009,Augmentative communication (regime/therapy),regime/therapy
406162001,Asthma management (regime/therapy),regime/therapy
406165004,Dementia management: bathing (regime/therapy),regime/therapy
406168002,Dialysis access maintenance (regime/therapy),regime/therapy
406169005,Care of patient undergoing electroconvulsive therapy (regime/therapy),regime/therapy
406170006,Family presence facilitation (regime/therapy),regime/therapy
406171005,Lower extremity monitoring (regime/therapy),regime/therapy
406176000,Skin care: donor site (regime/therapy),regime/therapy
406177009,Skin care: graft site (regime/therapy),regime/therapy
406179007,Premenstrual syndrome management (regime/therapy),regime/therapy
406183007,Self-hypnosis facilitation (regime/therapy),regime/therapy
406184001,Trauma therapy: child (regime/therapy),regime/therapy
406185000,Trauma therapy (regime/therapy),regime/therapy
406187008,Sedation management (regime/therapy),regime/therapy
406224006,Reproductive care (regime/therapy),regime/therapy
406225007,Reproductive technology management (regime/therapy),regime/therapy
408779007,Psychoprophylaxis (regime/therapy),regime/therapy
408804006,Continuous fetal heart monitoring during labor (regime/therapy),regime/therapy
408805007,Intermittent fetal heart monitoring during labor (regime/therapy),regime/therapy
408806008,Fetal heart monitoring using hand held doppler (regime/therapy),regime/therapy
408807004,Fetal heart monitoring using fetal scalp electrode (regime/therapy),regime/therapy
408808009,Fetal heart monitoring using ultrasound transducer (regime/therapy),regime/therapy
408809001,Uterine contraction monitoring using external transducer (regime/therapy),regime/therapy
408810006,Uterine contraction monitoring using intrauterine pressure catheter (regime/therapy),regime/therapy
408845003,Fetal heart monitoring with Pinard stethoscope (regime/therapy),regime/therapy
408869004,Musculoskeletal care (regime/therapy),regime/therapy
408876009,Gastric care (regime/therapy),regime/therapy
408883002,Breastfeeding support (regime/therapy),regime/therapy
408899008,Memory loss care (regime/therapy),regime/therapy
408915002,Sputum specimen care (regime/therapy),regime/therapy
408919008,Psychosocial care (regime/therapy),regime/therapy
408921003,Family process analysis (regime/therapy),regime/therapy
408925007,Sexual behavior analysis (regime/therapy),regime/therapy
408929001,Social network analysis (regime/therapy),regime/therapy
408973002,Neurovascular care (regime/therapy),regime/therapy
408980000,Renal care (regime/therapy),regime/therapy
408993005,Adult care (regime/therapy),regime/therapy
408997006,Adolescent care (regime/therapy),regime/therapy
409001005,Older adult care (regime/therapy),regime/therapy
409005001,Labor care (regime/therapy),regime/therapy
409006000,Delivery care (regime/therapy),regime/therapy
409023009,Professional / ancillary services care (regime/therapy),regime/therapy
409025002,Ventilator care (regime/therapy),regime/therapy
409057001,Care regimes surveillance (regime/therapy),regime/therapy
409058006,Medication action/side effects care (regime/therapy),regime/therapy
409061007,Caretaking/parenting skills treatments and procedures (regime/therapy),regime/therapy
409062000,Coping skills treatments and procedures (regime/therapy),regime/therapy
409071009,Medication administration during home visit (regime/therapy),regime/therapy
410112008,Compliance care management (regime/therapy),regime/therapy
410115005,Management of dietary compliance (regime/therapy),regime/therapy
410118007,Management of fluid volume compliance (regime/therapy),regime/therapy
410121009,Management of compliance with medical regimen (regime/therapy),regime/therapy
410124001,Management of compliance with medication regimen (regime/therapy),regime/therapy
410127008,Management of compliance with safety precautions (regime/therapy),regime/therapy
410130001,Management of compliance with therapeutic regimen (regime/therapy),regime/therapy
410198006,Respiratory function management (regime/therapy),regime/therapy
410324006,Medical/dental care (regime/therapy),regime/therapy
410367003,Anatomy/physiology surveillance (regime/therapy),regime/therapy
410368008,Behavior modification surveillance (regime/therapy),regime/therapy
410369000,Bladder care surveillance (regime/therapy),regime/therapy
410370004,Bonding surveillance (regime/therapy),regime/therapy
410371000,Bowel care surveillance (regime/therapy),regime/therapy
410372007,Bronchial hygiene surveillance (regime/therapy),regime/therapy
410373002,Cardiac care surveillance (regime/therapy),regime/therapy
410374008,Caretaking/parenting skills surveillance (regime/therapy),regime/therapy
410375009,Cast care surveillance (regime/therapy),regime/therapy
410376005,Communication surveillance (regime/therapy),regime/therapy
410377001,Coping skills surveillance (regime/therapy),regime/therapy
410379003,Dressing change/wound care surveillance (regime/therapy),regime/therapy
410380000,Durable medical equipment surveillance (regime/therapy),regime/therapy
410381001,Education surveillance (regime/therapy),regime/therapy
410382008,Employment surveillance (regime/therapy),regime/therapy
410383003,Environment surveillance (regime/therapy),regime/therapy
410384009,Exercises surveillance (regime/therapy),regime/therapy
410385005,Family planning surveillance (regime/therapy),regime/therapy
410386006,Feeding procedures surveillance (regime/therapy),regime/therapy
410387002,Finances surveillance (regime/therapy),regime/therapy
410388007,Food surveillance (regime/therapy),regime/therapy
410389004,Gait training surveillance (regime/therapy),regime/therapy
410390008,Growth/development surveillance (regime/therapy),regime/therapy
410391007,Homemaking surveillance (regime/therapy),regime/therapy
410392000,Housing surveillance (regime/therapy),regime/therapy
410393005,Interaction surveillance (regime/therapy),regime/therapy
410394004,Lab findings surveillance (regime/therapy),regime/therapy
410395003,Legal system surveillance (regime/therapy),regime/therapy
410396002,Medical/dental care surveillance (regime/therapy),regime/therapy
410397006,Medication action/side effects surveillance (regime/therapy),regime/therapy
410398001,Medication administration surveillance (regime/therapy),regime/therapy
410399009,Medication set-up surveillance (regime/therapy),regime/therapy
410400002,Mobility/transfers surveillance (regime/therapy),regime/therapy
410401003,Nursing care/supplementary surveillance (regime/therapy),regime/therapy
410402005,Nutrition surveillance (regime/therapy),regime/therapy
410403000,Nutritionist surveillance (regime/therapy),regime/therapy
410404006,Ostomy care surveillance (regime/therapy),regime/therapy
410405007,Personal care surveillance (regime/therapy),regime/therapy
410406008,Positioning surveillance (regime/therapy),regime/therapy
410407004,Rehabilitation surveillance (regime/therapy),regime/therapy
410408009,Relaxation/breathing techniques surveillance (regime/therapy),regime/therapy
410409001,Rest/sleep surveillance (regime/therapy),regime/therapy
410410006,Screening surveillance (regime/therapy),regime/therapy
410411005,Sickness/injury care surveillance (regime/therapy),regime/therapy
410412003,Signs/symptoms-mental/emotional surveillance (regime/therapy),regime/therapy
410413008,Signs/symptoms-physical surveillance (regime/therapy),regime/therapy
410414002,Social work/counseling surveillance (regime/therapy),regime/therapy
410415001,Specimen collection surveillance (regime/therapy),regime/therapy
410416000,Spiritual care surveillance (regime/therapy),regime/therapy
410417009,Health promotion surveillance (regime/therapy),regime/therapy
410418004,Stress management surveillance (regime/therapy),regime/therapy
410419007,Substance use surveillance (regime/therapy),regime/therapy
410420001,Supplies surveillance (regime/therapy),regime/therapy
410421002,Support group surveillance (regime/therapy),regime/therapy
410422009,Support system surveillance (regime/therapy),regime/therapy
410423004,Transportation surveillance (regime/therapy),regime/therapy
410424005,Wellness surveillance (regime/therapy),regime/therapy
410426007,Discipline surveillance (regime/therapy),regime/therapy
413130000,Alcohol disorder monitoring (regime/therapy),regime/therapy
413315001,Nutrition / feeding management (regime/therapy),regime/therapy
413433006,Active monitoring (regime/therapy),regime/therapy
413467001,Aftercare (regime/therapy),regime/therapy
413648008,Biological treatment (regime/therapy),regime/therapy
413736002,Cancer emotional and psychosocial support and education (regime/therapy),regime/therapy
413743008,Cancer rehabilitation and readaption (regime/therapy),regime/therapy
413845009,Chronic obstructive pulmonary disease accident and emergency attendance since last visit (regime/therapy),regime/therapy
414054004,Drug dependence home detoxification (regime/therapy),regime/therapy
414056002,Drug dependence self detoxification (regime/therapy),regime/therapy
414087000,Emergency chronic obstructive pulmonary disease admission since last appointment (regime/therapy),regime/therapy
414096000,Enteral hyperalimentation (regime/therapy),regime/therapy
414283008,Follow up substance misuse assessment (regime/therapy),regime/therapy
414392008,Herbal therapy (regime/therapy),regime/therapy
414447002,Identification of physical status (regime/therapy),regime/therapy
414501008,Initial substance misuse assessment (regime/therapy),regime/therapy
415185004,Provision of child day center care (regime/therapy),regime/therapy
415298000,Reversibility trial by anticholinergic (regime/therapy),regime/therapy
415299008,Reversibility trial by bronchodilator (regime/therapy),regime/therapy
415662004,Substance misuse monitoring (regime/therapy),regime/therapy
415722005,Tidal volume monitoring (regime/therapy),regime/therapy
415830000,Warfarin dose unchanged (regime/therapy),regime/therapy
415831001,Warfarin treatment plan (regime/therapy),regime/therapy
416269009,Manual medicine (regime/therapy),regime/therapy
416348009,Child health 4 years review (regime/therapy),regime/therapy
416576000,Carbohydrate counting (regime/therapy),regime/therapy
416754007,Monitoring of international normalized ratio in general practice (regime/therapy),regime/therapy
416761006,Respired oxygen monitoring (regime/therapy),regime/therapy
417107005,Respired nitrogen monitoring (regime/therapy),regime/therapy
417206009,Cardiovascular disease monitoring (regime/therapy),regime/therapy
417287002,Cardiovascular disease interim monitoring (regime/therapy),regime/therapy
417322008,Cardiovascular disease annual review (regime/therapy),regime/therapy
417334000,Child health 21-24 months review (regime/therapy),regime/therapy
417506008,Hemorrhagic stroke monitoring (regime/therapy),regime/therapy
417559005,Child health 7 months review (regime/therapy),regime/therapy
418270002,Tapotement (regime/therapy),regime/therapy
418995006,Feeding regime (regime/therapy),regime/therapy
419154004,Orthoptic treatment -prism in spectacles (regime/therapy),regime/therapy
421175005,Restriction of visitors (regime/therapy),regime/therapy
422550004,Anger management surveillance (regime/therapy),regime/therapy
422808006,Prenatal continuous visit (regime/therapy),regime/therapy
422875005,Paraprofessional/aide care surveillance (regime/therapy),regime/therapy
422952004,Cardiac telemetry (regime/therapy),regime/therapy
422972009,Advance diet as tolerated (regime/therapy),regime/therapy
423162003,Paraprofessional/aide care (regime/therapy),regime/therapy
423215004,Provision of continuity of care (regime/therapy),regime/therapy
423216003,End-of-life surveillance (regime/therapy),regime/therapy
423602000,Occupational therapy surveillance (regime/therapy),regime/therapy
423687009,Peripheral intravenous catheter care (regime/therapy),regime/therapy
423688004,Recreational therapy surveillance (regime/therapy),regime/therapy
423706007,Interpreter/translator services surveillance (regime/therapy),regime/therapy
423733006,Continuous passive motion device monitoring (regime/therapy),regime/therapy
423785008,Provision of interpreter/translator services (regime/therapy),regime/therapy
423791005,Ambulation without limitation (regime/therapy),regime/therapy
423803008,Personal hygiene surveillance (regime/therapy),regime/therapy
423877008,Peripheral catheter care (regime/therapy),regime/therapy
423880009,Medication coordination/ordering surveillance (regime/therapy),regime/therapy
423944008,Community outreach worker services surveillance (regime/therapy),regime/therapy
424008009,Nursing care surveillance (regime/therapy),regime/therapy
424148004,Substance use cessation surveillance (regime/therapy),regime/therapy
424257004,Genetics evaluation surveillance (regime/therapy),regime/therapy
424291000,Physical therapy surveillance (regime/therapy),regime/therapy
424313000,Active surveillance (regime/therapy),regime/therapy
424410003,Bedrest with bathroom privileges (regime/therapy),regime/therapy
424441002,Prenatal initial visit (regime/therapy),regime/therapy
424525001,Antenatal care (regime/therapy),regime/therapy
424556009,Continuity of care surveillance (regime/therapy),regime/therapy
424589009,Substance use treatment: cessation (regime/therapy),regime/therapy
424613007,Provision of activity privileges (regime/therapy),regime/therapy
424619006,Prenatal visit (regime/therapy),regime/therapy
424748009,Speech and language therapy surveillance (regime/therapy),regime/therapy
424928005,Dietary management surveillance (regime/therapy),regime/therapy
424985006,Infection precautions surveillance (regime/therapy),regime/therapy
424995004,Wheelchair privileges (regime/therapy),regime/therapy
425006004,Medication prescription surveillance (regime/therapy),regime/therapy
425025001,Dangle at bedside (regime/therapy),regime/therapy
425123005,Respiratory therapy surveillance (regime/therapy),regime/therapy
425458000,Lactose-free diet (regime/therapy),regime/therapy
425543005,Digital respired carbon dioxide monitoring (regime/therapy),regime/therapy
425680009,Cognitive behavioral therapy by multidisciplinary team (regime/therapy),regime/therapy
425744001,Provision of bedside sitter (regime/therapy),regime/therapy
425863008,Endotracheal tube negative pressure monitoring (regime/therapy),regime/therapy
425927007,Clinical language intervention program (regime/therapy),regime/therapy
426008007,Noncontact normothermic wound therapy (regime/therapy),regime/therapy
426584002,Esophageal pressure monitoring (regime/therapy),regime/therapy
426623001,Anesthesia care monitoring (regime/therapy),regime/therapy
426847005,Supervision while eating meal (regime/therapy),regime/therapy
427406007,Monitoring of lochia by sanitary pad count (regime/therapy),regime/therapy
427954006,Child psychoanalytic psychotherapy (regime/therapy),regime/therapy
428482009,Colorimetric respired carbon dioxide monitoring (regime/therapy),regime/therapy
429048003,Short-term psychodynamic therapy (regime/therapy),regime/therapy
429070000,Preconception care (regime/therapy),regime/therapy
429159005,Child psychotherapy (regime/therapy),regime/therapy
429289005,Intermittent pneumatic compression therapy (regime/therapy),regime/therapy
429329005,Computerized cognitive behavioral therapy (regime/therapy),regime/therapy
430147008,Fluid balance monitoring (regime/therapy),regime/therapy
430253004,Health literacy enhancement (regime/therapy),regime/therapy
430871004,Writing therapy (regime/therapy),regime/therapy
430884008,Activity therapy (regime/therapy),regime/therapy
431187006,Massage of face (regime/therapy),regime/therapy
431245002,Care of subject following anesthesia (regime/therapy),regime/therapy
431332004,Care of ureterostomy (regime/therapy),regime/therapy
431517007,Bereavement support visit (regime/therapy),regime/therapy
431593007,Care of ileal conduit (regime/therapy),regime/therapy
431868002,Initiation of breastfeeding (regime/therapy),regime/therapy
432085004,Massage of abdomen (regime/therapy),regime/therapy
432646007,Care of deceased patient (regime/therapy),regime/therapy
433497004,Journaling (regime/therapy),regime/therapy
433586002,Care of subject following general anesthesia (regime/therapy),regime/therapy
433769006,Care of subject following local anesthesia (regime/therapy),regime/therapy
434546004,Care of subject following combined spinal-epidural anesthesia (regime/therapy),regime/therapy
434730009,Care of subject following nerve block (regime/therapy),regime/therapy
439202006,Monitoring of international normalized ratio (regime/therapy),regime/therapy
439330009,Covert sensitization (regime/therapy),regime/therapy
439372005,Management of increased intracranial pressure (regime/therapy),regime/therapy
439403003,Communication using speech and sign language simultaneously (regime/therapy),regime/therapy
439436002,Sexual surrogate therapy (regime/therapy),regime/therapy
439738000,Weaning from breast feeding (regime/therapy),regime/therapy
439741009,Primal therapy (regime/therapy),regime/therapy
439788008,Controlled crying technique (regime/therapy),regime/therapy
439795004,Reprimanding (regime/therapy),regime/therapy
439805004,Transpersonal humanistic therapy (regime/therapy),regime/therapy
439806003,Use of symbols to communicate with subject (regime/therapy),regime/therapy
439807007,Social integration therapy (regime/therapy),regime/therapy
439809005,Naturopathic medicine (regime/therapy),regime/therapy
439820005,Sensate focus technique (regime/therapy),regime/therapy
439822002,Shiatsu (regime/therapy),regime/therapy
439903005,Self-monitoring of alcohol intake (regime/therapy),regime/therapy
439916005,Paradoxical intention behavior therapy (regime/therapy),regime/therapy
439963007,Interdependence psychosocial approach (regime/therapy),regime/therapy
439993001,Prevention of deep vein thrombosis (regime/therapy),regime/therapy
440089000,Sleep restriction therapy (regime/therapy),regime/therapy
440163003,Initiation of first time insulin therapy (regime/therapy),regime/therapy
440180004,One to one communication (regime/therapy),regime/therapy
440240000,Aromatherapy massage (regime/therapy),regime/therapy
440274001,Couple psychotherapy (regime/therapy),regime/therapy
440307006,Enhanced elimination procedure (regime/therapy),regime/therapy
440358008,Primary prevention of cardiovascular disease (regime/therapy),regime/therapy
440395008,Multisensory play (regime/therapy),regime/therapy
440406003,Indian head massage (regime/therapy),regime/therapy
440461005,Skin ulcer care (regime/therapy),regime/therapy
440538006,Planned play program (regime/therapy),regime/therapy
440582002,Psychosynthesis (regime/therapy),regime/therapy
440609002,Brachytherapy monitoring (regime/therapy),regime/therapy
440644000,Holistic massage therapy (regime/therapy),regime/therapy
440646003,Educational psychotherapy (regime/therapy),regime/therapy
440648002,Low frequency noncontact and nonthermal ultrasound therapy (regime/therapy),regime/therapy
441827009,Graded exercise therapy (regime/therapy),regime/therapy
442232002,Monitoring of cardiac output using continuous esophageal doppler (regime/therapy),regime/therapy
442391009,Monitoring of cardiac output using thoracic impedance cardiography (regime/therapy),regime/therapy
442397008,Monitoring of cardiac output using echocardiography (regime/therapy),regime/therapy
442477002,Monitoring of cardiac output using pulse contour analysis (regime/therapy),regime/therapy
443119008,Behavioral activation therapy (regime/therapy),regime/therapy
443425001,Preparation for procedure (regime/therapy),regime/therapy
443730003,Interpersonal psychotherapy (regime/therapy),regime/therapy
443761007,Anticipatory palliative care (regime/therapy),regime/therapy
444174002,Self-administered manual lymphatic drainage (regime/therapy),regime/therapy
444175001,Guided self-help cognitive behavioral therapy (regime/therapy),regime/therapy
444753008,Participation in leisure activity (regime/therapy),regime/therapy
444908001,Isolation nursing in negative pressure isolation environment (regime/therapy),regime/therapy
444909009,Reverse isolation nursing in positive pressure environment (regime/therapy),regime/therapy
444934009,Hot stone massage (regime/therapy),regime/therapy
444983008,Massage using Bowen technique (regime/therapy),regime/therapy
445048001,Observation of nonverbal communication cues (regime/therapy),regime/therapy
445182005,Assisted mobilizing exercises (regime/therapy),regime/therapy
445196004,Probiotic therapy (regime/therapy),regime/therapy
445417000,Decongestive lymphatic therapy (regime/therapy),regime/therapy
445710004,Lymphedema care (regime/therapy),regime/therapy
447053005,Oxaliplatin desensitization therapy (regime/therapy),regime/therapy
447217001,Carboplatin desensitization therapy (regime/therapy),regime/therapy
448134000,Continuous positive airway pressure to nonventilated lung (regime/therapy),regime/therapy
448276003,Speech articulation therapy (regime/therapy),regime/therapy
448327006,Arrangement of removal of deceased (regime/therapy),regime/therapy
448556005,Oral nutritional support (regime/therapy),regime/therapy
449030000,Eye movement desensitization and reprocessing therapy (regime/therapy),regime/therapy
449107008,Care of central venous catheter (regime/therapy),regime/therapy
449584006,Care of tunneled central venous catheter (regime/therapy),regime/therapy
473199000,Telehealth monitoring for chronic disease (regime/therapy),regime/therapy
473209001,Diabetic erectile dysfunction review (regime/therapy),regime/therapy
473211005,Lipid disorder follow up assessment (regime/therapy),regime/therapy
473212003,Lipid disorder initial assessment (regime/therapy),regime/therapy
473213008,Celiac disease annual review (regime/therapy),regime/therapy
609442008,Antenatal care for woman with history of recurrent miscarriage (regime/therapy),regime/therapy
697954007,Miscarriage care (regime/therapy),regime/therapy
698472009,Blood glucose monitoring (regime/therapy),regime/therapy
698705009,Rheumatology drug monitoring (regime/therapy),regime/therapy
698706005,Rheumatology disorder annual review (regime/therapy),regime/therapy
698931001,Monitoring of stoma output (regime/therapy),regime/therapy
698998005,Lymphedema follow up assessment (regime/therapy),regime/therapy
699040006,Stool monitoring (regime/therapy),regime/therapy
699270006,Cerebrovascular accident annual review (regime/therapy),regime/therapy
699728000,Asthma self management (regime/therapy),regime/therapy
700406007,Self-monitoring of blood ketone (regime/therapy),regime/therapy
700413007,Carcinoembryonic antigen monitoring (regime/therapy),regime/therapy
700416004,Pediatric care (regime/therapy),regime/therapy
700445002,Attachment-based therapy (regime/therapy),regime/therapy
700446001,Parent-infant psychotherapy (regime/therapy),regime/therapy
700504007,Post-chemotherapy monitoring (regime/therapy),regime/therapy
702471009,Functional family therapy (regime/therapy),regime/therapy
702474001,Cognitive rehabilitation therapy (regime/therapy),regime/therapy
702481008,Child health 24-30 months review (regime/therapy),regime/therapy
702606006,Review of inhaler technique using inhaler checking device (regime/therapy),regime/therapy
702636002,Surveillance of contraception (regime/therapy),regime/therapy
702637006,Surveillance of prescribed method of contraception (regime/therapy),regime/therapy
702654003,Surveillance of subcutaneous contraceptive implant (regime/therapy),regime/therapy
702655002,Surveillance of depot contraception (regime/therapy),regime/therapy
