"code","description"
"764962002","Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1 (disorder)"
"765401006","Mitochondrial deoxyribonucleic acid depletion syndrome encephalomyopathic form (disorder)"
"766876004","Combined oxidative phosphorylation defect type 4 (disorder)"
"771478008","Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to mitochondrial transfer ribonucleic acid translation optimization 1 deficiency (disorder)"
"771509001","Hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial deoxyribonucleic acid mutation (disorder)"
"771513008","Infantile hypertrophic cardiomyopathy due to mitochondrial ribosomal protein L44 deficiency (disorder)"
"773423007","Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency (disorder)"
"773492007","Childhood-onset spasticity with hyperglycinemia (disorder)"
"775908005","Combined oxidative phosphorylation defect type 17 (disorder)"
"778065005","Combined oxidative phosphorylation defect type 14 (disorder)"
"780820008","Isolated adenosine triphosphate synthase deficiency (disorder)"
"782744007","Lipoic acid synthetase deficiency (disorder)"
"782745008","Lipoyl transferase 1 deficiency (disorder)"
"783057002","DNA replication helicase/nuclease 2-related mitochondrial deoxyribonucleic acid deletion syndrome (disorder)"
"783157004","Leigh syndrome with nephrotic syndrome (disorder)"
"783178001","Combined oxidative phosphorylation deficiency type 20 (disorder)"
"783558004","Combined oxidative phosphorylation defect type 11 (disorder)"
"860839005","Cardiomyopathy due to storage disease (disorder)"
"871639003","Dilated cardiomyopathy due to mitochondrial disease (disorder)"
"871649000","Hypertrophic cardiomyopathy due to lysosomal disease (disorder)"
"26111005","Metabolic myopathy (disorder)"
"34420000","Storage disease (disorder)"
"60514000","Dilated cardiomyopathy secondary to familial storage disease (disorder)"
"86095007","Inborn error of metabolism (disorder)"
"111285003","Dilated cardiomyopathy secondary to metabolic disorder (disorder)"
"128190004","Inherited metabolic disorder of nervous system (disorder)"
"128289001","Chronic metabolic disorder (disorder)"
"703332001","Pericarditis due to metabolic disease (disorder)"
"710349003","Peripheral neuropathy of upper limb due to metabolic disorder (disorder)"
"710360007","Peripheral neuropathy due to metabolic disorder (disorder)"
"722969006","Tremor due to metabolic disorder (disorder)"
"722979008","Dementia due to metabolic abnormality (disorder)"
"722984002","Myelopathy due to metabolic disorder (disorder)"
"736652002","Neonatal metabolic disorder (disorder)"
"737183007","Interstitial lung disease due to metabolic disease (disorder)"
"737220002","Anemia due to metabolic disorder (disorder)"
"737241008","Autonomic neuropathy due to metabolic disease (disorder)"
"789018001","Radiculopathy due to metabolic disorder (disorder)"
"324301000119107","Arthropathy due to metabolic disorder (disorder)"
"237876008","Arthritis secondary to amyloidosis (disorder)"
"12579009","Familial Mediterranean fever (disorder)"
"12579009","Familial Mediterranean fever (disorder)"
"12579009","Familial Mediterranean fever (disorder)"
"111301006","Pericarditis due to familial Mediterranean fever (disorder)"
"367528006","Amyloidosis due to familial Mediterranean fever (disorder)"
"402790006","Hereditary periodic fever (disorder)"
"402790006","Hereditary periodic fever (disorder)"
"403833009","Tumor necrosis factor receptor-associated periodic fever syndrome (disorder)"
"430079001","Cryopyrin associated periodic syndrome (disorder)"
"717231003","Periodic fever and aphthous stomatitis with pharyngitis and cervical lymphadenitis syndrome (disorder)"
"403834003","Hyper-immunoglobulin D periodic fever syndrome (disorder)"
"783146009","NLR family pyrin domain containing 12-associated hereditary periodic fever syndrome (disorder)"
"30188007","Alpha-1-antitrypsin deficiency (disorder)"
"190944000","Alpha-1-antitrypsin hepatitis (disorder)"
