code,description,tag
431697001,Specimen from spinal cord obtained by biopsy (specimen),specimen
431771004,Cytologic material obtained from ascitic fluid (specimen),specimen
431776009,Swab of surgical drain (specimen),specimen
431884001,Specimen from gallbladder obtained by fine needle aspiration biopsy (specimen),specimen
431885000,Specimen from head and neck structure obtained by biopsy (specimen),specimen
431886004,Specimen from head and neck structure obtained by fine needle aspiration biopsy (specimen),specimen
431887008,Specimen from unspecified body site obtained by biopsy (specimen),specimen
431888003,Specimen from unspecified body site obtained by fine needle aspiration (specimen),specimen
431889006,Specimen from upper limb obtained by biopsy (specimen),specimen
431905001,Swab of building drain (specimen),specimen
432057001,Specimen from seminal vesicle obtained by fine needle aspiration biopsy (specimen),specimen
432058006,Specimen from skeletal muscle obtained by biopsy (specimen),specimen
432059003,Specimen from uterus obtained by biopsy (specimen),specimen
432060008,Specimen from uterus obtained by fine needle aspiration biopsy (specimen),specimen
432061007,Specimen from vein obtained by biopsy (specimen),specimen
432097003,Specimen from artery obtained by biopsy (specimen),specimen
432098008,Specimen from bile duct obtained by fine needle aspiration biopsy (specimen),specimen
432099000,Specimen from bladder obtained by fine needle aspiration biopsy (specimen),specimen
432134009,Specimen from skin obtained by fine needle aspiration biopsy (specimen),specimen
432135005,Specimen from small intestine obtained by fine needle aspiration biopsy (specimen),specimen
432136006,Specimen from vulva obtained by fine needle aspiration biopsy (specimen),specimen
432139004,Specimen from brain obtained by biopsy (specimen),specimen
432140002,Specimen from bronchus obtained by fine needle aspiration biopsy (specimen),specimen
432141003,Specimen from parathyroid obtained by fine needle aspiration biopsy (specimen),specimen
432142005,Specimen from penis obtained by biopsy (specimen),specimen
432143000,Specimen from penis obtained by fine needle aspiration biopsy (specimen),specimen
432144006,Specimen from mediastinum obtained by fine needle aspiration biopsy (specimen),specimen
432145007,Specimen from meninges obtained by biopsy (specimen),specimen
432146008,Specimen from mesentery obtained by biopsy (specimen),specimen
432382007,Specimen from lymph node obtained by fine needle aspiration biopsy (specimen),specimen
432383002,Specimen from spleen obtained by fine needle aspiration biopsy (specimen),specimen
432384008,Specimen from stomach obtained by fine needle aspiration biopsy (specimen),specimen
432385009,Specimen from sympathetic nerve ganglion obtained by biopsy (specimen),specimen
432419006,Specimen from joint obtained by fine needle aspiration biopsy (specimen),specimen
432420000,Specimen from ureter obtained by fine needle aspiration biopsy (specimen),specimen
432436003,Specimen from hydrocele of spermatic cord (specimen),specimen
432441006,Specimen from hydrocele of tunica vaginalis (specimen),specimen
432607005,Specimen from mouth obtained by fine needle aspiration biopsy (specimen),specimen
432608000,Specimen from nasal fossae obtained by biopsy (specimen),specimen
432657002,Ganglion cyst specimen (specimen),specimen
432825001,Body secretion specimen (specimen),specimen
432864003,Specimen from large intestine obtained by fine needle aspiration biopsy (specimen),specimen
432865002,Specimen from larynx obtained by fine needle aspiration biopsy (specimen),specimen
432897002,Cytologic material obtained from joint fluid (specimen),specimen
432910000,Specimen from ear obtained by biopsy (specimen),specimen
432980007,Specimen from epididymis obtained by fine needle aspiration biopsy (specimen),specimen
432981006,Specimen from eye obtained by fine needle aspiration biopsy (specimen),specimen
432982004,Specimen from peritoneum obtained by fine needle aspiration biopsy (specimen),specimen
432983009,Specimen from pituitary gland obtained by fine needle aspiration biopsy (specimen),specimen
432984003,Specimen from thyroid obtained by biopsy (specimen),specimen
432985002,Specimen from tongue obtained by fine needle aspiration biopsy (specimen),specimen
432986001,Specimen from tooth obtained by biopsy (specimen),specimen
433115004,Specimen from lip obtained by fine needle aspiration biopsy (specimen),specimen
433116003,Specimen from liver obtained by fine needle aspiration biopsy (specimen),specimen
433117007,Specimen from lower limb obtained by biopsy (specimen),specimen
433118002,Specimen from retroperitoneum obtained by fine needle aspiration biopsy (specimen),specimen
433119005,Specimen from salivary gland obtained by biopsy (specimen),specimen
433120004,Specimen from urethra obtained by fine needle aspiration biopsy (specimen),specimen
433308004,Specimen from spleen (specimen),specimen
433309007,Specimen from omentum (specimen),specimen
433322004,Specimen from mesentery (specimen),specimen
433323009,Specimen from retroperitoneum (specimen),specimen
433324003,Specimen from eye region (specimen),specimen
433326001,Specimen from mediastinum (specimen),specimen
433760005,Specimen from spleen obtained by biopsy (specimen),specimen
433799002,Nerve ganglion specimen (specimen),specimen
433854001,Specimen from seminal vesicle obtained by biopsy (specimen),specimen
433859006,Specimen from nasal fossae obtained by fine needle aspiration biopsy (specimen),specimen
433860001,Specimen from nasal sinus obtained by biopsy (specimen),specimen
433861002,Specimen from nasal sinus obtained by fine needle aspiration biopsy (specimen),specimen
433873002,Specimen from spermatic cord obtained by biopsy (specimen),specimen
434014007,Specimen from mediastinum obtained by biopsy (specimen),specimen
434140003,Specimen from mesentery obtained by fine needle aspiration biopsy (specimen),specimen
434244002,Specimen from retroperitoneum obtained by biopsy (specimen),specimen
434249007,Specimen from ear obtained by fine needle aspiration biopsy (specimen),specimen
434250007,Specimen from pericardium obtained by biopsy (specimen),specimen
434406008,Specimen from salivary gland obtained by fine needle aspiration biopsy (specimen),specimen
438336007,Hemorrhoid tissue specimen (specimen),specimen
438343001,Swab of pilonidal sinus (specimen),specimen
438351003,Tissue specimen obtained by esophagogastrectomy (specimen),specimen
438352005,Specimen from trachea obtained by excision (specimen),specimen
438454007,Specimen from transplanted lung obtained by biopsy (specimen),specimen
438542005,Specimen from vagus nerve (specimen),specimen
438543000,Specimen from transplanted liver obtained by biopsy (specimen),specimen
438545007,Fluid specimen from spermatocele (specimen),specimen
438595008,Fluid specimen from sebaceous cyst (specimen),specimen
438659007,Specimen from liver obtained by wedge biopsy (specimen),specimen
438660002,Specimen from prosthetic device (specimen),specimen
438661003,Specimen from transplanted kidney obtained by biopsy (specimen),specimen
438803004,Tissue specimen from retroperitoneum (specimen),specimen
438804005,Tissue specimen from transplanted kidney (specimen),specimen
438805006,Whole tooth specimen (specimen),specimen
438960000,Specimen from intervertebral disc (specimen),specimen
439034006,Tissue specimen from liver obtained by excision (specimen),specimen
439479000,Tissue specimen obtained by excision (specimen),specimen
439580004,Urine collection pad submitted as specimen (specimen),specimen
439628000,Urinary collection bag submitted as specimen (specimen),specimen
439895009,Tissue specimen from nose obtained by excision (specimen),specimen
439961009,Implant submitted as specimen (specimen),specimen
440135000,Specimen from ureter obtained by brush biopsy (specimen),specimen
440136004,Specimen from cranium (specimen),specimen
440137008,Specimen obtained by peritoneal lavage (specimen),specimen
440138003,Specimen containing crystals from synovial joint (specimen),specimen
440229008,Specimen from environment (specimen),specimen
440468004,Tampon submitted as specimen (specimen),specimen
440469007,Tissue specimen from ectopic pregnancy (specimen),specimen
440472000,Specimen from transplanted lung obtained by excision (specimen),specimen
440473005,Contact lens submitted as specimen (specimen),specimen
440493002,Graft specimen from patient (specimen),specimen
440500007,Dried blood spot specimen (specimen),specimen
440502004,Soft tissue specimen obtained by excision (specimen),specimen
440515008,Specimen of targeted lesion obtained by biopsy (specimen),specimen
440674008,Specimen obtained by lavage (specimen),specimen
440675009,Specimen from upper urinary tract obtained by lavage (specimen),specimen
441479001,Fresh tissue specimen (specimen),specimen
441510007,Blood specimen with anticoagulant (specimen),specimen
441518000,Lymphoblastoid cell line specimen (specimen),specimen
441620008,Oral fluid specimen (specimen),specimen
441652008,Formalin-fixed paraffin-embedded tissue specimen (specimen),specimen
441673008,Ribonucleic acid specimen (specimen),specimen
441694006,Specimen from axillary lymph node obtained by fine needle aspiration biopsy (specimen),specimen
441695007,Specimen from parotid gland obtained by fine needle aspiration biopsy (specimen),specimen
441709004,Specimen from sentinel lymph node (specimen),specimen
441710009,Specimen from testis obtained by fine needle aspiration biopsy (specimen),specimen
441749007,Specimen from submandibular gland obtained by fine needle aspiration biopsy (specimen),specimen
441750007,Specimen from abdominal cavity structure obtained by fine needle aspiration biopsy (specimen),specimen
441792002,Specimen from adrenal gland obtained by fine needle aspiration biopsy (specimen),specimen
441810001,Specimen from soft tissue obtained by fine needle aspiration biopsy (specimen),specimen
441876003,Specimen from sublingual gland obtained by fine needle aspiration biopsy (specimen),specimen
441884004,Specimen from prostate obtained by fine needle aspiration biopsy (specimen),specimen
441903006,Specimen obtained by bronchial aspiration (specimen),specimen
441906003,Specimen from pelvic structure obtained by fine needle aspiration biopsy (specimen),specimen
442043001,2 hour urine specimen (specimen),specimen
442166002,a.m. serum specimen (specimen),specimen
442173007,Urine specimen from nephrostomy tube (specimen),specimen
442219007,p.m. specimen (specimen),specimen
442427000,p.m. serum specimen (specimen),specimen
442524009,a.m. specimen (specimen),specimen
442649003,Specimen from adipose tissue obtained by fine needle aspiration biopsy (specimen),specimen
443241002,Specimen from pineal gland (specimen),specimen
443418008,Specimen from thoracic cavity (specimen),specimen
443458005,Specimen from male breast (specimen),specimen
443498007,Specimen from cerebellum (specimen),specimen
443654002,Specimen from abdominal cavity (specimen),specimen
444623009,Machine hemodialysate specimen obtained before mixing (specimen),specimen
444656005,Drainage tube submitted as specimen (specimen),specimen
444787003,Swab of endocervix (specimen),specimen
444824001,Wall of abscess (specimen),specimen
444831002,Machine hemodialysate specimen obtained after mixing (specimen),specimen
444832009,Expressed breast milk specimen after breast cleansing (specimen),specimen
444865001,Expressed breast milk specimen before breast cleansing (specimen),specimen
444936006,Fluid specimen from subdural space (specimen),specimen
444937002,Urine specimen from ureter (specimen),specimen
444946008,Dialysis fluid specimen obtained before dialysis (specimen),specimen
444959000,Peritoneal dialysis fluid specimen obtained before dialysis (specimen),specimen
444965000,Fluid specimen from epidural space (specimen),specimen
445069004,Peritoneal dialysis fluid specimen obtained after dialysis (specimen),specimen
445160003,Swab of eye (specimen),specimen
445295009,Blood specimen with edetic acid (specimen),specimen
445297001,Swab of internal nose (specimen),specimen
445364004,Swab of axilla (specimen),specimen
445367006,Swab of umbilicus (specimen),specimen
445369009,Swab of endometrium (specimen),specimen
445372002,Cerebrospinal fluid specimen from ventricle of brain (specimen),specimen
445383006,Urine specimen obtained for Stamey test (specimen),specimen
445384000,Hemodialysate specimen from hemodialysis machine using reverse osmosis system (specimen),specimen
445405002,Specimen obtained by surgical procedure (specimen),specimen
445421007,Fungal isolate specimen (specimen),specimen
445444005,Swab of groin (specimen),specimen
445447003,Specimen from trachea obtained by aspiration (specimen),specimen
445516007,Dialysis fluid specimen obtained after dialysis (specimen),specimen
445529007,Hemodialysate specimen from hemodialysis machine using water distribution system (specimen),specimen
445742005,Postcoital urine specimen (specimen),specimen
445743000,Postejaculation urine specimen (specimen),specimen
445744006,Fluid specimen from seroma (specimen),specimen
445745007,Fluid specimen from subphrenic space (specimen),specimen
446128003,Fluid specimen from Bartholin gland cyst (specimen),specimen
446129006,Bile specimen from common bile duct (specimen),specimen
446130001,Urine specimen from bladder (specimen),specimen
446131002,Blood specimen obtained for blood culture (specimen),specimen
446137003,Pharmaceutical product submitted as specimen (specimen),specimen
446211008,Drainage fluid specimen obtained after surgical placement of drain (specimen),specimen
446212001,Biological spore test strip submitted as specimen (specimen),specimen
446235003,Specimen from conjunctiva obtained by lavage (specimen),specimen
446272009,Blood specimen submitted in heparinized collection tube (specimen),specimen
446277003,Urine specimen obtained from nephrostomy tube after percutaneous insertion (specimen),specimen
446299006,Specimen obtained by transbronchial aspiration (specimen),specimen
446300003,Urine specimen from urethra (specimen),specimen
446302006,Air sample (specimen),specimen
446304007,Tissue specimen from harvested bone (specimen),specimen
446305008,Specimen obtained by aspiration via tracheostomy (specimen),specimen
446306009,Urine specimen obtained from urinary collection bag (specimen),specimen
446364005,Specimen from donor corneal storage medium (specimen),specimen
446561003,Body fluid specimen obtained via cholecytosomy tube (specimen),specimen
446562005,Body fluid specimen obtained via sump drain (specimen),specimen
446577002,Swab obtained during autopsy (specimen),specimen
446674003,Specimen from abscess of liver (specimen),specimen
446675002,Specimen from knee joint obtained by aspiration (specimen),specimen
446676001,Expressed breast milk specimen (specimen),specimen
446700001,Prostatic fluid specimen obtained for Stamey test (specimen),specimen
446774006,Specimen from abscess of brain (specimen),specimen
446817004,Bile specimen from gallbladder (specimen),specimen
446837000,Tissue specimen from amniotic membrane (specimen),specimen
446838005,Specimen obtained by bronchial trap (specimen),specimen
446842008,Tissue specimen from cervical lymph node (specimen),specimen
446846006,Urine specimen obtained via indwelling urinary catheter (specimen),specimen
446861007,Cerebrospinal fluid specimen obtained via ventriculoperitoneal shunt (specimen),specimen
446906004,Jejunal fluid specimen from jejunostomy (specimen),specimen
446907008,Urine specimen obtained from kidney (specimen),specimen
446908003,Fluid specimen from mucocele of lacrimal sac (specimen),specimen
446951004,Specimen from granulation tissue (specimen),specimen
446952006,Specimen from skin obtained by scraping (specimen),specimen
446972001,Specimen from abscess obtained by aspiration (specimen),specimen
447098004,Specimen from nail obtained by scraping (specimen),specimen
447103002,Foreign body submitted as specimen (specimen),specimen
447104008,Urine specimen from urinary conduit (specimen),specimen
447148003,Body substance specimen from ear (specimen),specimen
447154002,Specimen from nose (specimen),specimen
447155001,Tissue specimen from uterus obtained by curettage (specimen),specimen
447158004,Bile specimen obtained by percutaneous transhepatic insertion of biliary drain (specimen),specimen
447337004,Specimen from conjunctiva obtained by scraping (specimen),specimen
447339001,Nasal smear specimen (specimen),specimen
447341000,Bile specimen obtained via biliary T-tube (specimen),specimen
447345009,Bronchial fluid specimen obtained from bronchial trap (specimen),specimen
447355008,Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis (specimen),specimen
447357000,Specimen from breast obtained by aspiration (specimen),specimen
447358005,Specimen from endometrium obtained by aspiration (specimen),specimen
447359002,Specimen from esophagus obtained by aspiration (specimen),specimen
447375004,Body fluid specimen obtained via chest tube (specimen),specimen
447391001,Specimen from pharynx obtained by aspiration (specimen),specimen
447392008,Specimen from vagina obtained by aspiration (specimen),specimen
447403008,Tissue specimen from donor corneal rim (specimen),specimen
447407009,Specimen from necrotic tissue (specimen),specimen
447488002,Suprapubic urine specimen (specimen),specimen
447589008,Urine specimen obtained by single catheterization of bladder (specimen),specimen
447881000,Specimen from biliary system (specimen),specimen
447955000,Specimen from rectum (specimen),specimen
448789008,Nucleic acid specimen (specimen),specimen
449446003,Specimen from gallbladder (specimen),specimen
450872001,Specimen from urinary bladder (specimen),specimen
472861000,Swab from testicle (specimen),specimen
472862007,Swab from lesion of skin (specimen),specimen
472863002,Swab from lower leg (specimen),specimen
472864008,Swab from lower limb (specimen),specimen
472865009,Swab from toe (specimen),specimen
472866005,Swab from tongue (specimen),specimen
472867001,Swab from tonsil (specimen),specimen
472868006,Swab from peritoneal cavity structure (specimen),specimen
472869003,Swab from pericardial sac structure (specimen),specimen
472870002,Swab from tracheostomy wound (specimen),specimen
472871003,Swab from ulcer (specimen),specimen
472872005,Swab from ultrasonic nebulizer (specimen),specimen
472873000,Swab from urethral meatus (specimen),specimen
472874006,Swab from uterus (specimen),specimen
472875007,Swab from vesicle (specimen),specimen
472876008,Swab from Bartholin cyst (specimen),specimen
472877004,Swab from esophagus (specimen),specimen
472878009,Swab from Bartholin gland (specimen),specimen
472879001,Swab from placenta (specimen),specimen
472880003,Swab from catheter (specimen),specimen
472881004,Swab from pharynx (specimen),specimen
472882006,Swab from superficial wound (specimen),specimen
472883001,Swab from surgical wound (specimen),specimen
472884007,Swab from deep wound (specimen),specimen
472885008,Swab from pressure ulcer (specimen),specimen
472886009,Swab from gastrostomy stoma (specimen),specimen
472887000,Swab from labia (specimen),specimen
472888005,Swab from larynx (specimen),specimen
472889002,Swab from pelvis (specimen),specimen
472890006,Swab from appendix (specimen),specimen
472891005,Swab from lip (specimen),specimen
472892003,Swab from digit of hand (specimen),specimen
472893008,Swab from abscess of brain (specimen),specimen
472894002,Swab from cornea (specimen),specimen
472895001,Swab from buttock (specimen),specimen
472896000,Swab from blister (specimen),specimen
472897009,Swab from hip region (specimen),specimen
472898004,Swab from hand (specimen),specimen
472899007,Swab from vaginal introitus (specimen),specimen
472900002,Swab from gingiva (specimen),specimen
472901003,Swab from nasal sinus (specimen),specimen
472902005,Swab from chest tube insertion site (specimen),specimen
472903000,Swab from central venous catheter (specimen),specimen
472904006,Swab from abdomen (specimen),specimen
472918004,Substance specimen obtained from device (specimen),specimen
472919007,Device submitted as specimen (specimen),specimen
472920001,Umbilical catheter submitted as specimen (specimen),specimen
472921002,Umbilical catheter tip submitted as specimen (specimen),specimen
472922009,Intracranial catheter submitted as specimen (specimen),specimen
472923004,Peripheral vascular catheter tip submitted as specimen (specimen),specimen
472924005,Pulmonary artery flotation catheter tip submitted as specimen (specimen),specimen
472925006,Umbilical vein catheter tip submitted as specimen (specimen),specimen
472926007,Chest tube tip submitted as specimen (specimen),specimen
472927003,Contact lens case submitted as specimen (specimen),specimen
472928008,Umbilical artery catheter tip submitted as specimen (specimen),specimen
472929000,Central venous catheter tip submitted as specimen (specimen),specimen
472930005,Bottle submitted as specimen (specimen),specimen
472931009,Arterial line tip submitted as specimen (specimen),specimen
472932002,Vascular catheter submitted as specimen (specimen),specimen
472933007,Shunt tip submitted as specimen (specimen),specimen
472934001,Stent submitted as specimen (specimen),specimen
472935000,Central venous catheter tip from subclavian vein submitted as specimen (specimen),specimen
472936004,Tenckhoff catheter tip submitted as specimen (specimen),specimen
472937008,Double J stent submitted as specimen (specimen),specimen
472938003,Tracheal tube submitted as specimen (specimen),specimen
472939006,Tracheostomy tube submitted as specimen (specimen),specimen
472940008,Intracranial ventricular catheter submitted as specimen (specimen),specimen
472941007,Intracranial ventricular catheter tip submitted as specimen (specimen),specimen
472942000,Ventriculoperitoneal shunt submitted as specimen (specimen),specimen
472943005,Heyer-Pudenz valve submitted as specimen (specimen),specimen
472944004,Peritoneal catheter submitted as specimen (specimen),specimen
473399006,Swab from Tenckhoff catheter exit site (specimen),specimen
473400004,Swab from tooth (specimen),specimen
473401000,Cotton wool ball submitted as specimen (specimen),specimen
473403002,Percutaneous nephrostomy tube tip submitted as specimen (specimen),specimen
473404008,Rickham reservoir submitted as specimen (specimen),specimen
473405009,Cerebrospinal fluid specimen obtained from Rickham reservoir (specimen),specimen
473406005,Shunt submitted as specimen (specimen),specimen
473407001,Peripherally inserted central catheter submitted as specimen (specimen),specimen
473408006,Umbilical artery catheter submitted as specimen (specimen),specimen
473409003,Central venous catheter submitted as specimen (specimen),specimen
473410008,Peripheral vascular catheter submitted as specimen (specimen),specimen
473411007,External ventricular drain tip submitted as specimen (specimen),specimen
473412000,Endotracheal tube submitted as specimen (specimen),specimen
473413005,Central venous catheter from internal jugular vein submitted as specimen (specimen),specimen
473414004,Intracranial pressure catheter submitted as specimen (specimen),specimen
473415003,Intrauterine contraceptive device submitted as specimen (specimen),specimen
473416002,Nephrostomy tube submitted as specimen (specimen),specimen
473417006,Cardiac pacemaker lead submitted as specimen (specimen),specimen
473432004,Settle culture plate submitted as specimen (specimen),specimen
473433009,Protected specimen brush submitted as specimen (specimen),specimen
608840004,Specimen from lower gastrointestinal tract (specimen),specimen
608842007,Specimen from upper gastrointestinal tract (specimen),specimen
608852006,Specimen from nervous system (specimen),specimen
608856009,Specimen from perirenal tissue (specimen),specimen
608858005,Specimen from periureteral tissue (specimen),specimen
608860007,Specimen from perivesical tissue (specimen),specimen
608868000,Specimen from endocrine gland (specimen),specimen
608870009,Specimen from female genital tract (specimen),specimen
608969007,Specimen from skin (specimen),specimen
697988001,Soft stool specimen (specimen),specimen
697989009,Anterior nares swab (specimen),specimen
698276005,First stream urine sample (specimen),specimen
699283007,Mid-stream urine specimen obtained by single catheterization of bladder (specimen),specimen
699284001,Early morning mid-stream urine specimen obtained by clean catch procedure (specimen),specimen
699285000,Urine specimen obtained from bladder by cystoscopy (specimen),specimen
699286004,Urine specimen obtained from kidney by aspiration (specimen),specimen
699287008,Urine specimen obtained via suprapubic indwelling urinary catheter (specimen),specimen
699868006,Suture material submitted as specimen (specimen),specimen
699874006,Tissue specimen from pericardium (specimen),specimen
702701006,Specimen from cervix or vagina (specimen),specimen
703430008,Arterial cord blood specimen (specimen),specimen
703431007,Venous cord blood specimen (specimen),specimen
703432000,Venous plasma specimen (specimen),specimen
703475006,Tissue specimen from nodule (specimen),specimen
703691002,Spun cerebrospinal fluid (specimen),specimen
704243004,Animal head specimen (specimen),specimen
704663000,Parasitic worm specimen (specimen),specimen
705054005,Muscle specimen (specimen),specimen
708048008,Plasma specimen with citrate (specimen),specimen
708049000,Plasma specimen with ethylenediamine tetraacetic acid (specimen),specimen
708110000,Treated water specimen (specimen),specimen
708111001,Untreated water specimen (specimen),specimen
708112008,Retrouterine pouch fluid aspirate (specimen),specimen
708285007,Tissue impression smear sample (specimen),specimen
708317005,Pooled specimen from vaginal introitus and rectal swab (specimen),specimen
709024005,Paint chip sample (specimen),specimen
710069003,Tick specimen (specimen),specimen
712559006,Seventy minutes specimen (specimen),specimen
712560001,Two hours specimen (specimen),specimen
712562009,Twenty four hours specimen (specimen),specimen
718684005,Endocervical brush specimen (specimen),specimen
725372003,Tissue specimen from aorta (specimen),specimen
725946000,Reticulocyte specimen (specimen),specimen
725957005,Formalin-fixed placenta tissue specimen (specimen),specimen
732211001,Twelve hour urine specimen (specimen),specimen
732217002,Eight hour urine specimen (specimen),specimen
732220005,Forty eight hour urine specimen (specimen),specimen
732222002,Seventy two hour urine specimen (specimen),specimen
732226004,Forty eight hour stool specimen (specimen),specimen
732227008,Twenty four hour stool specimen (specimen),specimen
732293002,Salivary calculus specimen (specimen),specimen
732295009,Discharge specimen from penis (specimen),specimen
732964006,Gastrostomy tube submitted as specimen (specimen),specimen
732972008,Fluid specimen from cyst of ovary (specimen),specimen
732975005,Fluid specimen from epididymis (specimen),specimen
732976006,Fluid specimen from external auditory canal (specimen),specimen
733056005,Fluid specimen from ear (specimen),specimen
733101007,Fluid specimen from perirenal region (specimen),specimen
733103005,Tissue specimen from scar (specimen),specimen
733104004,Swab from buccal mucosa (specimen),specimen
733105003,Cytologic material from lymph node of neck obtained by fine needle aspiration (specimen),specimen
733475007,Cytologic material from mass of neck obtained by fine needle aspiration (specimen),specimen
733476008,Cytologic material from neck obtained by fine needle aspiration (specimen),specimen
733482006,Second void urine specimen (specimen),specimen
733484007,Specimen from lesion of penis obtained by scraping (specimen),specimen
733485008,Specimen from lesion of perianal region obtained by scraping (specimen),specimen
734307008,Specimen from jejunostomy stoma (specimen),specimen
734333000,Specimen from epidermoid cyst (specimen),specimen
734334006,Specimen from sebaceous cyst (specimen),specimen
734335007,Specimen from scar (specimen),specimen
734336008,Specimen from aorta (specimen),specimen
734337004,Specimen from mass of nasopharynx (specimen),specimen
734338009,Arthropod material submitted as specimen (specimen),specimen
734341000,Specimen from mass of posterior mediastinum (specimen),specimen
734342007,Specimen from mass of anterior mediastinum (specimen),specimen
734343002,Specimen from mass of breast (specimen),specimen
734375004,Specimen from mass of retroperitoneum (specimen),specimen
734377007,Specimen from mass of subcutaneous tissue (specimen),specimen
734379005,Specimen from periodontal tissue (specimen),specimen
734380008,Specimen from surgical wound (specimen),specimen
734381007,Specimen from superficial wound (specimen),specimen
734417004,Specimen from mass of thoracic cavity (specimen),specimen
734419001,Specimen from mass of axillary lymph node (specimen),specimen
734420007,Specimen from mass of inguinal lymph node (specimen),specimen
734421006,Specimen from mass of mediastinal lymph node (specimen),specimen
734422004,Specimen from duodenal mucosa (specimen),specimen
734425002,Specimen from ear obtained by aspiration (specimen),specimen
734426001,Specimen from jejunum obtained by aspiration (specimen),specimen
734427005,Specimen from duodenum obtained by aspiration (specimen),specimen
734442008,Specimen from calf of leg (specimen),specimen
734443003,Urine specimen from ureter obtained by cystoscopy (specimen),specimen
735197003,Specimen from right breast (specimen),specimen
735198008,Specimen from left breast (specimen),specimen
735950000,Swab of vascular catheter insertion site (specimen),specimen
737016007,Tissue specimen from aneurysm obtained by surgical excision (specimen),specimen
737017003,Joint loose body specimen (specimen),specimen
737087006,Specimen from control (specimen),specimen
737089009,Serum specimen from control (specimen),specimen
737356002,Pooled platelet poor plasma specimen (specimen),specimen
737357006,Fetal blood specimen (specimen),specimen
737535000,Blood smear specimen (specimen),specimen
765469005,Hysterectomy and left salpingo-oophorectomy sample (specimen),specimen
765470006,Hysterectomy and right salpingo-oophorectomy sample (specimen),specimen
773611006,Hemodialysis catheter submitted as specimen (specimen),specimen
773630006,Urinary catheter submitted as specimen (specimen),specimen
787149001,Unstained slide of tissue section (specimen),specimen
787150001,Stained slide of tissue section (specimen),specimen
787151002,Specimen in tissue fixative (specimen),specimen
787152009,Specimen in non-fixative preservation fluid (specimen),specimen
788524009,Tissue specimen obtained by segmental excision (specimen),specimen
788707000,Plasma specimen or serum specimen or whole blood specimen (specimen),specimen
840395001,Fluid specimen from ear region (specimen),specimen
866032008,Blood specimen in anaerobic blood culture bottle (specimen),specimen
866033003,Blood specimen in aerobic blood culture bottle (specimen),specimen
866034009,Acute phase serum specimen (specimen),specimen
866035005,Convalescent phase serum specimen (specimen),specimen
871810001,Swab specimen from nasal mid-turbinate (specimen),specimen
621000009105,Viral isolate specimen (specimen),specimen
285181000000105,Sentinel lymph node biopsy with locally excised tissue (specimen),specimen
285191000000107,Specimen obtained by local excision (specimen),specimen
360831000000101,Vagus nerve sample (specimen),specimen
360841000000105,Upper urinary tract lavage sample (specimen),specimen
360851000000108,Trachea resection sample (specimen),specimen
360911000000102,Synovial joint crystals sample (specimen),specimen
360921000000108,Spermatocoele fluid sample (specimen),specimen
360931000000105,Soft tissue resection sample (specimen),specimen
360941000000101,Skull sample (specimen),specimen
360951000000103,Sebaceous cyst fluid sample (specimen),specimen
361011000000107,Prostate chippings sample (specimen),specimen
361021000000101,Peritoneal lavage sample (specimen),specimen
361111000000108,Resection sample (specimen),specimen
361121000000102,Pancreas resection sample (specimen),specimen
361191000000104,Nasal resection tissue sample (specimen),specimen
361381000000103,Infusion line swab (specimen),specimen
362001000000104,Transplanted lung resection sample (specimen),specimen
362101000000103,Lung transplant biopsy sample (specimen),specimen
362291000000100,Liver wedge biopsy sample (specimen),specimen
362301000000101,Liver resection tissue sample (specimen),specimen
362311000000104,Liver transplant biopsy sample (specimen),specimen
362321000000105,Biopsy targeted lesion sample (specimen),specimen
362361000000102,Kidney transplant tissue sample (specimen),specimen
362401000000106,Hemicolectomy tissue sample (specimen),specimen
362411000000108,Kidney resection tissue sample (specimen),specimen
362481000000101,Haemorrhoid tissue sample (specimen),specimen
362681000000104,Chippings sample (specimen),specimen
362811000000105,Products of ectopic pregnancy tissue specimen (specimen),specimen
362941000000102,Oesophagogastrectomy tissue specimen (specimen),specimen
363121000000103,Oesophageal resection tissue specimen (specimen),specimen
364601000000103,Intervertebral disc sample (specimen),specimen
364611000000101,Tissue resection sample (specimen),specimen
365041000000105,Sample from paediatric patient (specimen),specimen
454951000124103,Swab from head (specimen),specimen
461911000124106,Swab specimen from oropharynx (specimen),specimen
801181000000102,Specimen obtained by brushing (specimen),specimen
803281000000109,Breath sample (specimen),specimen
803291000000106,Cell sample (specimen),specimen
803301000000105,Device tip sample (specimen),specimen
838801000000104,Endotracheal aspirate (specimen),specimen
838911000000109,Plasma specimen with fluoride oxalate (specimen),specimen
838941000000105,Plasma specimen with lithium heparin (specimen),specimen
838961000000106,Whole blood specimen with ethylenediaminetetraacetic acid (specimen),specimen
838971000000104,Whole blood specimen with heparin (specimen),specimen
838981000000102,Whole blood specimen with fluoride oxalate (specimen),specimen
838991000000100,Whole blood specimen with perchlorate (specimen),specimen
839231000000102,Specimen obtained by cone biopsy (specimen),specimen
839311000000100,Specimen obtained by endoscopic biopsy (specimen),specimen
839461000000106,Specimen obtained by needle biopsy (specimen),specimen
839491000000100,Specimen obtained by punch biopsy (specimen),specimen
839631000000104,Specimen obtained by snip biopsy (specimen),specimen
842371000000104,Specimen obtained by aspiration biopsy (specimen),specimen
842391000000100,Specimen obtained by clipping (specimen),specimen
842461000000103,Semen specimen (specimen),specimen
