code,description,tag
399485005,Lymphoma involves muscular wall AND/OR subserosa (finding),finding
399491007,Tumor invades Schlemm's canal (finding),finding
399493005,pT1c: Tumor 10 mm or less in greatest diameter and 2.5 mm or less in greatest height (thickness) with macroscopic extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399495003,Prostate tumor incidental histologic finding in more than 5% of tissue resected (finding),finding
399500000,Tumor site not specified (finding),finding
399501001,pT1: Tumor limited to the iris (iris) (uveal melanoma) (finding),finding
399506006,Multifocal tumor (finding),finding
399507002,Vascularization of tumor tissue (finding),finding
399508007,pT4b: Extrathyroidal anaplastic carcinoma - surgically unresectable (anaplastic carcinoma) (thyroid) (finding),finding
399509004,Mixed endophytic and exophytic tumor configuration (finding),finding
399510009,Prostate tumor incidental histologic finding in 5% or less of tissue resected (finding),finding
399511008,pT1b: Tumor limited to the iris (more than 3 clock hours in size) (iris) (uveal melanoma) (finding),finding
399515004,Right fallopian tube fused to right ovary (finding),finding
399516003,pT1a: Tumor 10 mm or less in greatest diameter and 2.5 mm or less in greatest height (thickness) without microscopic extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399517007,Tumor stage cannot be determined (finding),finding
399518002,pT2: Tumor more than 2 cm but not more than 4 cm in greatest dimension limited to the thyroid (thyroid) (finding),finding
399519005,pT2a: Tumor 10 mm to 16 mm in greatest basal diameter and between 2.5 and 10 mm in maximum height (thickness) without microscopic extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399522007,Regional lymph nodes cannot be assessed (finding),finding
399524008,Tumor invades iris (finding),finding
399527001,Invasive ovarian tumor omental implants present (finding),finding
399529003,"Tumor size cannot be assessed, specimen fragmented (finding)",finding
399543008,pT2c: Tumor 10 mm to 16 mm in greatest basal diameter and between 2.5 and 10 mm in maximum height (thickness) with macroscopic extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399544002,Microvascular patterns present in tumor (finding),finding
399545001,Surgical distal margin involved by lymphoma (finding),finding
399550007,Tumor invades vortex vein (finding),finding
399553009,"pN3: Metastasis in a lymph node, more than 5 cm in greatest dimension (urinary bladder, ureter, renal pelvis) (finding)",finding
399555002,Surgical distal margin involvement by tumor cannot be assessed (finding),finding
399557005,pT3: Tumor confluent with or extending into the ciliary body and/or choroid with scleral extension (iris) (uveal melanoma) (finding),finding
399558000,Tumor present within 1mm of optic disc (finding),finding
399561004,Right fallopian tube not fused to right ovary (finding),finding
399562006,Right ovary uninvolved by tumor (finding),finding
399567000,Tumor invades iridocorneal angle (finding),finding
399568005,Fimbriated end of right fallopian tube patent (finding),finding
399570001,Surgical margin uninvolved by lymphoma (finding),finding
399571002,Ovarian tumor omental implantation not applicable (finding),finding
399573004,Tumor invades optic nerve (finding),finding
399575006,pT4a: Intrathyroidal anaplastic carcinoma - surgically resectable (anaplastic carcinoma) (thyroid) (finding),finding
399576007,Tumor invades sclera (finding),finding
399578008,Pulmonary parenchymal invasion by tumor indeterminate (finding),finding
399580002,Implantation site present in specimen (finding),finding
399581003,Tumor involvement of noncontiguous structures absent (finding),finding
399584006,Fimbriated end of left fallopian tube closed (finding),finding
399586008,Venous (large vessel)/lymphatic (small vessel) invasion by tumor cannot be assessed (finding),finding
399587004,Tumor invades Bruch's membrane (finding),finding
399593007,Distant metastasis cannot be assessed (finding),finding
399594001,pM1a: Distant metastasis (esophagus) (finding),finding
399595000,Fimbriated end of left fallopian tube patent (finding),finding
399596004,Surgical pancreatic margin involvement by tumor cannot be assessed (finding),finding
399597008,pT1a: Tumor limited to the iris (not more than 3 clock hours in size) (iris) (uveal melanoma) (finding),finding
399600009,Lymphoma finding (finding),finding
399601008,Stereo visualization equipment not available (finding),finding
399602001,pT1c: Tumor limited to the iris with melanomalytic glaucoma (iris) (uveal melanoma) (finding),finding
399605004,International Federation of Gynecology and Obstetrics stage finding for fallopian tube tumor (finding),finding
399606003,Specimen size cannot be determined (finding),finding
399609005,Surgical proximal margin involvement by tumor cannot be assessed (finding),finding
399610000,pT3: Tumor more than 16 mm in greatest diameter and/or greater than 10 mm in maximum height (thickness) without extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399611001,High grade histologic differentiation (finding),finding
399612008,Surgical lateral margin involvement by tumor cannot be assessed (finding),finding
399615005,pT2: Tumor confluent with or extending into the ciliary body and/or choroid (iris) (uveal melanoma) (finding),finding
399616006,pT2b: Tumor 10 mm to 16 mm in greatest basal diameter and between 2.5 and 10 mm in maximum height (thickness) with microscopic extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399621009,"pT3a (IIIA): Tumor involves one or both fallopian tubes, with microscopic peritoneal metastasis outside the pelvis (TNM category and FIGO stage) (fallopian tube) (finding)",finding
399623007,"pT4a: Tumor of any size extending beyond the thyroid capsule to invade subcutaneous soft tissues, larynx, trachea, esophagus, or recurrent laryngeal nerve (thyroid) (finding)",finding
399626004,No anti-cancer treatment due to unknown primary (finding),finding
399630001,pT category not identified (finding),finding
399636007,"pT3c and/or N1 (IIIC): Tumor involves one or both fallopian tubes, with peritoneal metastasis outside the pelvis more than 2 cm in diameter AND/OR regional lymph node metastasis (TNM category and FIGO stage) (fallopian tube) (finding)",finding
399641004,pT2 (II): Tumor involves one or both fallopian tubes with pelvic extension (TNM category and FIGO stage) (fallopian tube) (finding),finding
399643001,Serum alpha-fetoprotein level elevated (finding),finding
399646009,Tumor invades choroid (finding),finding
399647000,No regional lymph node metastasis (finding),finding
399650002,Surgical pancreatic margin finding (finding),finding
399652005,Surgical deep margin involvement by tumor cannot be assessed (finding),finding
399654006,Tumor minimally invades choroid (finding),finding
399655007,Extra-capsular extension of nodal tumor indeterminate (finding),finding
399659001,Pleural invasion by tumor indeterminate (finding),finding
399662003,Surgical omental margin involvement by tumor cannot be assessed (finding),finding
399664002,Surgical circumferential margin involvement by tumor cannot be assessed (finding),finding
399670008,Tumor massively invades choroid (finding),finding
399671007,Surgical parenchymal margin involvement by tumor cannot be assessed (finding),finding
399673005,Surgical proximal margin involved by lymphoma (finding),finding
399674004,pT3a: Tumor confluent with or extending into the ciliary body and/or choroid with scleral extension and melanomalytic glaucoma (iris) (uveal melanoma) (finding),finding
399675003,"Tumor penetrates serosa, perforation absent (finding)",finding
399676002,Surgical margin involvement by lymphoma cannot be assessed (finding),finding
399678001,"pT3 (III): Tumor involves one or both fallopian tubes, with peritoneal implants outside the pelvis (TNM category and FIGO stage) (fallopian tube) (finding)",finding
399679009,pT4: Tumor with extraocular extension (iris) (uveal melanoma) (finding),finding
399683009,Anterior margin of tumor located anterior to equator of globe (finding),finding
399686001,"Tumor size, invasive component, cannot be determined (finding)",finding
399688000,Fallopian tube TNM finding (finding),finding
399690004,pT2b (IIB): Tumor involves one or both fallopian tubes with extension to other pelvic structures (TNM category and FIGO stage) (fallopian tube) (finding),finding
399692007,"Tumor penetrates serosa, perforation present (finding)",finding
399695009,Extent of surgical margin involvement by malignant neoplasm cannot be assessed (finding),finding
399696005,"pT3 and/or N1 (III): Tumor involves one or both fallopian tubes, with peritoneal implants outside the pelvis AND/OR regional lymph node metastasis (TNM category and FIGO stage) (fallopian tube) (finding)",finding
399697001,pT2c (IIC): Tumor involves one or both fallopian tubes with pelvic extension with malignant cells in ascites or peritoneal washings (TNM category and FIGO stage) (fallopian tube) (finding),finding
399699003,Tumor microscopically involves only the fallopian tube (finding),finding
399701003,Evaluation limited by stereo image quality (finding),finding
399704006,"pN1b: Metastasis to unilateral, bilateral, or contralateral cervical or superior mediastinal lymph nodes (thyroid) (finding)",finding
399705007,Uveal melanoma TNM finding (finding),finding
399706008,Left ovary uninvolved by tumor (finding),finding
399711005,Endophytic tumor configuration (finding),finding
399715001,Tumor site indeterminate (finding),finding
399717009,Surgical deep margin involvement by melanoma cannot be assessed (finding),finding
399719007,Location of tumor within eye cannot be determined (finding),finding
399721002,Tumor infiltration by lymphocytes present (finding),finding
399724005,Tumor invades ciliary body (finding),finding
399726007,Ureter involved by direct extension of malignant neoplasm (finding),finding
399729000,pT4: Tumor more than 16 mm in greatest diameter and/or greater than 10 mm in maximum height (thickness) with extraocular extension (ciliary body and choroid) (uveal melanoma) (finding),finding
399736004,"pT1b (IB): Tumor limited to both tubes, without penetrating the serosal surface; no ascites (TNM category and FIGO stage) (fallopian tube) (finding)",finding
399740008,Extent of tumor involvement not specified (finding),finding
399744004,Left fallopian tube fused to left ovary (finding),finding
399745003,Tumor invades anterior chamber of eye (finding),finding
399749009,Any T/Any N and M1 (IV): Distant metastasis including presence of malignant cells in pleural fluid or parenchymal hepatic metastasis (TNM category and FIGO stage) (fallopian tube) (finding),finding
399858007,Retina finding (finding),finding
399861008,Retinal thickening (finding),finding
400955001,Epicanthus tarsalis (finding),finding
400956000,Epicanthus inversus (finding),finding
400957009,Epicanthus palpebralis (finding),finding
400960002,Brushfield spots (finding),finding
400961003,Wofflin nodules (finding),finding
400964006,Iris transillumination (finding),finding
400968009,Maintains good eye contact (finding),finding
400969001,Eye contact observations (finding),finding
400978007,Drug compliance poor (finding),finding
400981002,On examination - weight-bearing (finding),finding
400982009,Chiropody follow-up (finding),finding
400985006,Needs help with housework (finding),finding
400986007,Needs help with cooking (finding),finding
400990009,Blanching rash (finding),finding
400991008,Non-blanching rash (finding),finding
400996003,On examination - per rectum - prostate median sulcus not preserved (finding),finding
400997007,On examination - per rectum - prostate median sulcus preserved (finding),finding
401005004,On examination - respiratory device (finding),finding
401006003,Tracheal stent in situ (finding),finding
401007007,Rubs eyes excessively (finding),finding
401008002,Difficulty hearing with background noise (finding),finding
401009005,Difficulty hearing whispers (finding),finding
401010000,Patient concerned about eyesight (finding),finding
401017002,Safety behavior observation (finding),finding
401041004,Helicobacter pylori microscopy - negative (finding),finding
401050002,Carotid artery finding (finding),finding
401051003,Tortuous carotid artery (finding),finding
401058009,Needs help managing own financial affairs (finding),finding
401059001,History taking administration (finding),finding
401060006,History obtained from third party (finding),finding
401068004,Seen by smoking cessation advisor (finding),finding
401082004,Hypoglycemic attack requiring third party assistance (finding),finding
401116008,Wearing seat belt (finding),finding
401117004,Moderate hypertension control (finding),finding
401139002,On four or more medications (finding),finding
401141001,Parental concern about child (finding),finding
401161007,Delayed onset of sleep (finding),finding
401164004,Wearing Pavlik harness (finding),finding
401168001,Not yet speaking (finding),finding
401169009,Not yet walking (finding),finding
401170005,Not yet sitting (finding),finding
401171009,Not yet standing (finding),finding
401175000,Sleep pattern finding (finding),finding
401176004,Repeat prescription reviewed by pharmacist (finding),finding
401178003,Epilepsy care arrangement (finding),finding
401180009,Abnormally thin (finding),finding
401188002,Does not use spacer device (finding),finding
401190001,No nebulization since last appointment (finding),finding
401194005,Get up and go test - normal (finding),finding
401195006,Get up and go test - abnormal (finding),finding
401200002,At risk of chronic obstructive pulmonary disease (finding),finding
401202005,Did not attend mental health appointment (finding),finding
401203000,On examination - flexible hips (finding),finding
401206008,At risk for deliberate self harm (finding),finding
401207004,Medication side effects present (finding),finding
401210006,Tandem gait test - normal (finding),finding
401211005,Tandem gait test - abnormal (finding),finding
401227003,Lower leg skin pigmentation (finding),finding
401229000,Thoughts of deliberate self harm (finding),finding
401230005,Plans for deliberate self harm without intent (finding),finding
401231009,Intent of deliberate self harm with detailed plans (finding),finding
401232002,Unknown risk of deliberate self harm (finding),finding
401233007,At risk for self neglect (finding),finding
401234001,Low risk of self neglect (finding),finding
401235000,Moderate risk of self neglect (finding),finding
401237008,Violent acts towards others (finding),finding
401247006,Coronary heart disease monitoring status (finding),finding
401248001,Attends coronary heart disease monitoring (finding),finding
401250009,Coronary heart disease monitoring first letter (finding),finding
401251008,Coronary heart disease monitoring second letter (finding),finding
401252001,Coronary heart disease monitoring third letter (finding),finding
401253006,Coronary heart disease monitoring verbal invitation (finding),finding
401254000,Coronary heart disease monitoring deleted (finding),finding
401269004,Fear of falling (finding),finding
401272006,Under care of mental health team (finding),finding
401275008,Borg Breathlessness Score: 0 none at all (finding),finding
401278005,Late for appointment (finding),finding
401279002,Borg Breathlessness Score: 1 very slight (finding),finding
401280004,Borg Breathlessness Score: 2 slight (finding),finding
401281000,Borg Breathlessness Score: 3 moderate (finding),finding
401282007,Borg Breathlessness Score: 4 somewhat severe (finding),finding
401284008,Borg Breathlessness Score: 5 severe (finding),finding
401286005,Borg Breathlessness Score: 6 severe (+) (finding),finding
401290007,Borg Breathlessness Score: 7 very severe (finding),finding
401291006,Borg Breathlessness Score: 8 very severe (+) (finding),finding
401292004,"Borg Breathlessness Score: 9 very, very severe (almost maximal) (finding)",finding
401293009,Borg Breathlessness Score: 10 maximal (finding),finding
401305005,Attending chest clinic (finding),finding
401316003,Child affected by Munchausen's by proxy (finding),finding
401321000,Hospital notified of death (finding),finding
401322007,Under care of team (finding),finding
401323002,"Borg Breathlessness Score: 0.5 very, very slight (just noticeable) (finding)",finding
401330008,High risk of self neglect (finding),finding
401331007,Coronary heart disease monitoring default (finding),finding
401332000,Coronary heart disease monitoring check done (finding),finding
402150002,Insect bite reaction (finding),finding
402246000,Allergic sensitization caused by patch test (finding),finding
402306009,Allergy to aluminium (finding),finding
402597007,Allergy to tree resin (finding),finding
402605003,Physiological pigmentation (finding),finding
402606002,Skin phototype finding (finding),finding
402607006,Constitutive skin pigmentation finding (finding),finding
402608001,Constitutive hair color finding (finding),finding
402677005,Raynaud's phenomenon due to trauma (finding),finding
402678000,Raynaud's phenomenon due to drug and/or poison (finding),finding
403180003,Decorative tattoo of skin (finding),finding
403181004,Professional decorative tattoo of skin (finding),finding
403182006,Amateur decorative tattoo of skin (finding),finding
403218008,Physiological pigmentation of mucous membranes (finding),finding
403219000,Ultraviolet-induced skin pigmentation - tanning (finding),finding
403220006,Constitutional sun sensitivity finding (finding),finding
403221005,"Skin phototype I (always burn, never tan) (finding)",finding
403222003,"Skin phototype II (initially always burn, then usually tan) (finding)",finding
403223008,"Skin photosubtype IIa (initially always burn, then light tan) (finding)",finding
403224002,"Skin photosubtype IIb (initially always burn, eventual moderate tan) (finding)",finding
403225001,"Skin photosubtype IIc (initially always burn, eventual deep tan) (finding)",finding
403226000,"Skin phototype III (initially sometimes burn, then usually tan) (finding)",finding
403227009,"Skin photosubtype IIIa (initially sometimes burn, then light tan) (finding)",finding
403228004,"Skin photosubtype IIIb (initially sometimes burn, then moderate tan) (finding)",finding
403229007,"Skin photosubtype IIIc (initially sometimes burn, then deep tan) (finding)",finding
403230002,Constitutional sun tolerance finding (finding),finding
403231003,"Skin phototype IV (rarely burn, then always tan) (finding)",finding
403232005,"Skin photosubtype IVa (rarely burn, then light tan) (finding)",finding
403233000,"Skin photosubtype IVb (rarely burn, then moderate tan) (finding)",finding
403234006,"Skin photosubtype IVc (rarely burn, then deep tan) (finding)",finding
403235007,Skin phototype V (moderately pigmented) (finding),finding
403236008,Skin phototype VI (deeply pigmented) (finding),finding
403237004,Pale white constitutive skin color (finding),finding
403238009,White constitutive skin color (finding),finding
403239001,Sallow constitutive skin color (finding),finding
403240004,Light brown constitutive skin color (finding),finding
403241000,Mid-brown constitutive skin color (finding),finding
403242007,Dark brown constitutive skin color (finding),finding
403243002,Black constitutive skin color (finding),finding
403244008,Red-blonde hair (finding),finding
403245009,True red hair (finding),finding
403246005,Pale white blonde hair (finding),finding
403247001,Ash mousy blonde hair (finding),finding
403248006,Rich golden blonde hair (finding),finding
403249003,Light brown hair (finding),finding
403250003,Mid-brown hair (finding),finding
403251004,Dark brown hair (finding),finding
403364000,Acne macule (finding),finding
403504002,Subcutaneous nodule associated with lupus erythematosus (finding),finding
403591002,Ritual hand washing (finding),finding
403592009,Acarophobia (finding),finding
403596007,Cutaneous hyperalgesia (finding),finding
403597003,Cutaneous allodynia (finding),finding
403598008,Skin-ache syndrome (finding),finding
403599000,Stinging of skin (finding),finding
403600002,Formication of skin (finding),finding
403605007,Congenital indifference to pain (finding),finding
403689003,Atrophic surgical scar (finding),finding
403745008,Skin sign from acute arsenic toxicity (finding),finding
404180008,pT3: Tumor invades beyond muscularis into peripelvic fat or renal parenchyma (renal pelvis) (finding),finding
404181007,pM1 (IV): Distant metastasis (TNM category and FIGO stage) (fallopian tube) (finding),finding
404182000,pM1 (IVB): Distant metastasis (TNM category and FIGO stage) (uterine cervix) (finding),finding
404190000,Multiple and complex disability (finding),finding
404200001,Central abdominal mass (finding),finding
404204005,Drug interaction with drug (finding),finding
404220000,Bladder irritability (finding),finding
404497006,"Finding of Moraxella catarrhalis, beta lactamase negative (finding)",finding
404499009,"Finding of Providencia stuartii, urease positive (finding)",finding
404500000,Finding of yeast with pseudohyphae (finding),finding
404503003,"Finding of Candida, not Candida albicans (finding)",finding
404507002,Hyphae of kingdom Fungi detected (finding),finding
404509004,Large gram-negative coccobacilli (finding),finding
404510009,Large gram-negative rods (finding),finding
404511008,Large gram-positive rods (finding),finding
404520004,No Chlamydia trachomatis found (finding),finding
404522007,Finding of non-sporulating hyaline mold (finding),finding
404523002,Organism not viable (finding),finding
404524008,Finding of partially acid fast bacilli (finding),finding
404525009,Finding of Plasmodium species - unable to speciate (finding),finding
404526005,Finding of Plasmodium species not Plasmodium falciparum (finding),finding
404527001,Finding of pleomorphic gram-positive rods - resembling actinomycetes (finding),finding
404640003,Dizziness (finding),finding
404641004,Giddiness (finding),finding
404646009,Glare disability (finding),finding
404650002,Pericentral scotoma (finding),finding
404656008,Calcified optic disc drusen (finding),finding
404675003,Flat anterior chamber of eye (finding),finding
404684003,Clinical finding (finding),finding
404685002,Oculomasticatory myorhythmia (finding),finding
404691000,Tadpole pupil (finding),finding
404693002,Physiologic anisocoria (finding),finding
404809008,On examination - cyst on face (finding),finding
404903008,Uses sign language (finding),finding
404904002,Frail elderly (finding),finding
404905001,Post-accident distress (finding),finding
404910002,Fear of falling while mobilizing (finding),finding
404911003,Unexplained recurrent falls (finding),finding
404912005,Unexplained falls (finding),finding
404926001,Unsupported sitting position (finding),finding
404927005,Unsupported standing position (finding),finding
404936009,Wide base of support (finding),finding
404937000,Narrow base of support (finding),finding
404941001,Capsular pattern of joint movement limitation (finding),finding
405234008,Inappropriate urination (finding),finding
405241002,Dietary indiscretion (finding),finding
405266003,Acute somatic dysfunction (finding),finding
405267007,Chronic somatic dysfunction (finding),finding
405272003,Primary alveolar hypoventilation (finding),finding
405273008,Manic mood (finding),finding
405274002,Alder-Reilly body (finding),finding
405357004,Hypoxic gas mixture (finding),finding
405358009,Error during use of equipment (finding),finding
405359001,Inappropriate dilution of inhaled anesthetic agent (finding),finding
405360006,Dreaming/nightmare under general anesthesia (finding),finding
405362003,Problem encountered during administration of local anesthetic (finding),finding
405363008,Total spinal nerve blockade following local anesthetic injection (finding),finding
405364002,Local anesthetic block inadequate (finding),finding
405365001,Incorrect operative procedure performed (finding),finding
405366000,Recovery room bed not available (finding),finding
405367009,Inadequate preoperative assessment (finding),finding
405491001,Adverse incident resulting in no harmful effect (finding),finding
405492008,Blocked endotracheal tube (finding),finding
405493003,Inadequate equipment assessment (finding),finding
405494009,Problem identified with patient consent (finding),finding
405495005,High airway pressure (finding),finding
405496006,Inability to ventilate patients lungs mechanically (finding),finding
405497002,Difficulty with tracheal extubation (finding),finding
405498007,Inadequate premedication (finding),finding
405499004,Inadequate preoperative communication with patient (finding),finding
405501007,Malignant hyperthermia (finding),finding
405502000,Staff member distraction (finding),finding
405503005,Staff member inattention (finding),finding
405531001,Adverse incident resulting in potentially permanent but not disabling damage (finding),finding
405532008,Adverse incident resulting in potentially permanent disabling damage (finding),finding
405533003,Adverse incident outcome categories (finding),finding
405535005,Adverse incident resulting in death (finding),finding
405536006,Staff member ill (finding),finding
405537002,Inadequate preoperative fluid replacement (finding),finding
405543000,Drug-induced hyperpyrexia (finding),finding
405601000,Airway device cuff problem (finding),finding
405602007,Airway device cuff overinflated (finding),finding
405603002,Airway device cuff underinflated (finding),finding
405604008,Airway device cuff herniation (finding),finding
405625008,Operating room unavailable (finding),finding
405627000,Self consent (finding),finding
405628005,Physician consent obtained (finding),finding
405639008,Inadvertent tracheal extubation (finding),finding
405641009,Endobronchial tube incorrectly positioned (finding),finding
405651005,Equipment problem (finding),finding
405654002,Equipment type (finding),finding
405655001,Equipment related features (finding),finding
405656000,Adverse anesthesia outcome (finding),finding
405663000,Equipment maintenance status (finding),finding
405681002,Patient medical record not available (finding),finding
405682009,Supervisory status (finding),finding
405687003,Inadequate body fluid replacement (finding),finding
405717004,Bone marrow myeloid dysplasia (finding),finding
405729008,Hematochezia (finding),finding
405740000,Raised cardiac enzyme or marker (finding),finding
405742008,Aspirin therapy finding (finding),finding
405743003,Aspirin therapy location (finding),finding
405746006,Current non smoker but past smoking history unknown (finding),finding
405747002,Aspirin not given (finding),finding
405748007,Already on aspirin (finding),finding
405749004,Newly diagnosed diabetes (finding),finding
405774001,Frequent mental health care (finding),finding
405775000,Under care of social worker (finding),finding
405777008,Psychiatric in-patient (finding),finding
405778003,Attends psychiatric outpatient clinic (finding),finding
405779006,Seen by clinical psychologist (finding),finding
405781008,Complex care needs (finding),finding
405785004,At risk for relapse (finding),finding
405788002,Psychogenic loss of appetite (finding),finding
405790001,Excessive chewing (finding),finding
405791002,Excessive spitting (finding),finding
405847005,Fy(a+b-) phenotype (finding),finding
405848000,Fy(a-b+) phenotype (finding),finding
405849008,Fy(a+b+) phenotype (finding),finding
405850008,Fy(a-) phenotype (finding),finding
405851007,Fy(a+) phenotype (finding),finding
405852000,Fy(b-) phenotype (finding),finding
405853005,Fy(b+) phenotype (finding),finding
405854004,Jk(a+) phenotype (finding),finding
405855003,Jk(a+b+) phenotype (finding),finding
405856002,Jk(a+b-) phenotype (finding),finding
405857006,Jk(a-) phenotype (finding),finding
405858001,Jk(a-b+) phenotype (finding),finding
405859009,Jk(b+) phenotype (finding),finding
405860004,Jk(b-) phenotype (finding),finding
405861000,Le(a+b-) phenotype (finding),finding
405862007,Le(a-b+) phenotype (finding),finding
405863002,Le(a-) phenotype (finding),finding
405864008,Le(a+) phenotype (finding),finding
405865009,Le(b+) phenotype (finding),finding
405866005,Le(b-) phenotype (finding),finding
405868006,Lu(a-b+) phenotype (finding),finding
405869003,Lu(a+b+) phenotype (finding),finding
405870002,Lu(a+b-) phenotype (finding),finding
405871003,Lu(a-) phenotype (finding),finding
405872005,Lu(a+) phenotype (finding),finding
405873000,Lu(b+) phenotype (finding),finding
405874006,Lu(b-) phenotype (finding),finding
405875007,M+ phenotype (finding),finding
405876008,M- phenotype (finding),finding
405877004,Le(a+b+) phenotype (finding),finding
405878009,N+ phenotype (finding),finding
405879001,N- phenotype (finding),finding
405880003,M-N- phenotype (finding),finding
405881004,M+N- phenotype (finding),finding
405882006,M+N+ phenotype (finding),finding
405883001,M-N+ phenotype (finding),finding
405884007,S- phenotype (finding),finding
405885008,S+ phenotype (finding),finding
405886009,s- phenotype (finding),finding
405887000,s+ phenotype (finding),finding
405888005,S+s+ phenotype (finding),finding
405889002,S-s+ phenotype (finding),finding
405890006,S-s- phenotype (finding),finding
405891005,S+s- phenotype (finding),finding
405892003,K+ phenotype (finding),finding
405893008,K- phenotype (finding),finding
405894002,k- phenotype (finding),finding
405895001,k+ phenotype (finding),finding
405896000,K+k+ phenotype (finding),finding
405897009,K+k- phenotype (finding),finding
405898004,K-k- phenotype (finding),finding
405899007,K-k+ phenotype (finding),finding
405900002,P1+ phenotype (finding),finding
405901003,P1- phenotype (finding),finding
405903000,Tumor invades subcutaneous tissue (finding),finding
405904006,Tumor invades subfascial structure (finding),finding
405905007,Tumor invades dermis (finding),finding
405906008,Tumor invades retroperitoneal structure (finding),finding
405907004,Tumor invades abdominal cavity structure (finding),finding
405910006,Tumor necrosis absent (finding),finding
405911005,Surgical margin uninvolved by sarcoma (finding),finding
405912003,Surgical margin involved by sarcoma (finding),finding
405914002,Surgical margin involvement by sarcoma cannot be assessed (finding),finding
405917009,Intergroup rhabdomyosarcoma study post-surgical clinical group finding (finding),finding
405918004,Intergroup rhabdomyosarcoma study post-surgical clinical group not applicable (finding),finding
405919007,Intergroup rhabdomyosarcoma study post-surgical clinical group cannot be assessed (finding),finding
405927003,Renal sinus uninvolved by tumor (finding),finding
405928008,Renal sinus vessel involved by tumor (finding),finding
405929000,Soft tissue of renal sinus involved by tumor (finding),finding
405946002,Decreased tendon reflex (finding),finding
405947006,Nuchal rigidity (finding),finding
405948001,Nuchal rigidity due to meningitis (finding),finding
405949009,Nuchal rigidity due to subarachnoid hemorrhage (finding),finding
405953006,Anaplasia absent (finding),finding
405954000,Focal anaplasia (finding),finding
405955004,Diffuse anaplasia (finding),finding
405956003,Involvement of tumor by anaplasia indeterminate (finding),finding
405957007,"Intergroup rhabdomyosarcoma study post-surgical clinical group IA: localized tumor, confined to site of origin, completely resected (finding)",finding
405958002,"Intergroup rhabdomyosarcoma study post-surgical clinical group IB: localized tumor, infiltrating beyond site of origin, completely resected (finding)",finding
405959005,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIA: localized tumor, gross total resection, but with microscopic residual disease (finding)",finding
405960000,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIB: Locally extensive tumor (spread to regional lymph nodes), completely resected (finding)",finding
405961001,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIC: Locally extensive tumor (spread to regional lymph nodes), gross total resection, but microscopic residual disease (finding)",finding
405962008,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIIA: Localized or locally extensive tumor, gross residual disease after biopsy only (finding)",finding
405963003,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIIB: Localized or locally extensive tumor, gross residual disease after major resection (greater than 50% debulking) (finding)",finding
405964009,"Intergroup rhabdomyosarcoma study post-surgical clinical group IV: Any size primary tumor, with or without regional lymph node involvement, with distant metastases, without respect to surgical approach to primary tumor (finding)",finding
405965005,Renal tumor invades renal vein macroscopically (finding),finding
405966006,Renal tumor finding (finding),finding
405967002,Renal vein uninvolved by renal tumor (finding),finding
405968007,Gerota's fascia uninvolved by renal tumor (finding),finding
405969004,Surgical margin of renal vessel involved by tumor (finding),finding
405970003,National Wilms Tumor Study Group Stage V (finding),finding
405971004,National Wilms Tumor Study Group Stage finding (finding),finding
405972006,National Wilms Tumor Study Group Stage IV (finding),finding
405973001,National Wilms Tumor Study Group Stage III (finding),finding
405974007,National Wilms Tumor Study Group Stage II (finding),finding
405975008,National Wilms Tumor Study Group Stage I (finding),finding
405980004,Surgical lateral (mucosal/mural) margin involvement by tumor cannot be assessed (finding),finding
405982007,Surgical mesenteric margin involvement by tumor cannot be assessed (finding),finding
405983002,Surgical mesenteric margin finding (finding),finding
405984008,Surgical mesenteric margin uninvolved by malignant neoplasm (finding),finding
405985009,Surgical mesenteric margin involved by malignant neoplasm (finding),finding
405986005,Intermediate grade histologic differentiation (finding),finding
405987001,Tumor metastasis to non-regional lymph nodes cannot be assessed (finding),finding
405988006,Lymphoma extent of involvement not specified (finding),finding
405991006,Integrity of specimen not applicable (finding),finding
405992004,pN1 (IIIC): Regional lymph node metastasis (TNM category and FIGO stage) (ovary) (finding),finding
405993009,Surgical mucosal margin involvement by tumor cannot be assessed (finding),finding
405994003,Presence of fetal tissue in specimen cannot be determined (finding),finding
405997005,Presence of fetal anomaly in specimen cannot be determined (finding),finding
405998000,Fetal anomaly absent in specimen (finding),finding
405999008,Fetal anomaly present in specimen (finding),finding
406001009,"pT4b: Tumor invades lateral pterygoid muscle, pterygoid plates, lateral nasopharynx, or skull base or encases internal carotid artery (oropharynx) (finding)",finding
406002002,cde haplotype (finding),finding
406003007,Cde haplotype (finding),finding
406004001,cdE haplotype (finding),finding
406005000,CDe haplotype (finding),finding
406006004,cDE haplotype (finding),finding
406007008,cDe haplotype (finding),finding
406008003,CdE haplotype (finding),finding
406009006,CDE haplotype (finding),finding
406010001,Hepatitis B surface antigen negative (finding),finding
